MONTH	P_TC	P_PFPR	P_TACT_code	P_TACT	FREQ_580Y_99	FREQ_580Y_95	FREQ_580Y_75	FREQ_580Y_50	FREQ_580Y_25	FREQ_580Y_05	FREQ_580Y_01	TFR_99	TFR_95	TFR_75	TFR_50	TFR_25	TFR_05	TFR_01	PFPR_99	PFPR_95	PFPR_75	PFPR_50	PFPR_25	PFPR_05	PFPR_01
9	0.25	1	ASMQ_PPQ	1	0.12549052	0.1048831	0.077457225	0.06525705	0.0503813	0.03680727	0.026721896	0.12984418	0.11922825	0.102398	0.0938608	0.08630705	0.07652725	0.071543177	0.00865506	0.008342925	0.007907625	0.00745175	0.007198	0.006760275	0.006406995
10	0.25	1	ASMQ_PPQ	1	0.12466671	0.10949305	0.078086575	0.0659476	0.05069315	0.03742198	0.027437377	0.1228186	0.1139583	0.10172925	0.0941995	0.084810075	0.07455004	0.066483184	0.00867252	0.0083179	0.007815625	0.00737675	0.007164625	0.006678225	0.00636873
11	0.25	1	ASMQ_PPQ	1	0.12332166	0.1087762	0.0790452	0.0659718	0.05187925	0.037175365	0.028057637	0.11966396	0.1162474	0.10078825	0.09473205	0.08601875	0.074058215	0.070638887	0.00869917	0.0081417	0.007735125	0.00733025	0.00712575	0.006618275	0.00633322
12	0.25	1	ASMQ_PPQ	1	0.12296318	0.10741075	0.07900575	0.06529505	0.0513026	0.03647777	0.027766508	0.11816405	0.1151795	0.1033265	0.0948963	0.084246275	0.075130685	0.07124817	0.008628675	0.008040775	0.007672375	0.00728425	0.00704375	0.00657495	0.006384845
13	0.25	1	ASMQ_PPQ	1	0.12479715	0.10789755	0.0805395	0.06591185	0.0518456	0.03847456	0.02800533	0.12308871	0.11433745	0.09993125	0.09015105	0.0819655	0.07116698	0.068437982	0.00860772	0.00802765	0.007606125	0.0072125	0.00698625	0.006476125	0.006324985
14	0.25	1	ASMQ_PPQ	1	0.12159304	0.1087555	0.083006925	0.0660414	0.052393775	0.037300505	0.028910032	0.12990266	0.1136259	0.10033525	0.09050835	0.081577675	0.072501265	0.068137146	0.00851654	0.0079581	0.007603125	0.0071595	0.006975875	0.006440475	0.006251005
15	0.25	1	ASMQ_PPQ	1	0.12008119	0.10888815	0.082469575	0.06670395	0.052971925	0.03842314	0.029584848	0.11874257	0.111531	0.0981351	0.0915018	0.083297925	0.075702945	0.06279524	0.008504985	0.00786125	0.00755275	0.007124	0.006929375	0.00634445	0.00619713
16	0.25	1	ASMQ_PPQ	1	0.12098406	0.1113922	0.08512965	0.06701005	0.05228445	0.038410065	0.032048411	0.11744813	0.10824655	0.09781055	0.08834785	0.079861825	0.070350505	0.065403893	0.008313415	0.00775535	0.007461625	0.00709575	0.00691975	0.0063112	0.00608142
17	0.25	1	ASMQ_PPQ	1	0.1219944	0.1126483	0.08513575	0.0674866	0.053952575	0.038562565	0.031993114	0.11499681	0.10976865	0.097204225	0.08884875	0.081598875	0.069013715	0.06637139	0.00826789	0.00774105	0.007386	0.00703775	0.006831	0.006292925	0.00599501
18	0.25	1	ASMQ_PPQ	1	0.11917643	0.11287805	0.085687175	0.0677482	0.0545017	0.038939315	0.032902248	0.1173539	0.11069395	0.09741395	0.0886176	0.0805333	0.071528255	0.068194919	0.008158415	0.007717675	0.00731825	0.00697575	0.006773625	0.00623905	0.005940815
19	0.25	1	ASMQ_PPQ	1	0.11919885	0.1124647	0.084698175	0.06642225	0.0534361	0.03720159	0.030659433	0.11351433	0.10830095	0.0959662	0.08883595	0.08003955	0.070813165	0.061801435	0.008036335	0.00768045	0.00727	0.00691925	0.006713875	0.0062091	0.005897375
20	0.25	1	ASMQ_PPQ	1	0.12126605	0.11342915	0.0841467	0.06647895	0.0534178	0.0384572	0.032731402	0.10723561	0.1055599	0.0974625	0.0885863	0.080143425	0.064959245	0.060811257	0.008063515	0.007623625	0.00716525	0.0068665	0.0066515	0.006139325	0.005922685
21	0.25	1	ASMQ_PPQ	1	0.12496771	0.11292495	0.08409275	0.06787275	0.054094025	0.0376998	0.030965149	0.12183638	0.10874305	0.095263325	0.0877053	0.081418375	0.072728485	0.062373335	0.007954615	0.00755605	0.0071255	0.00679875	0.006567625	0.00609865	0.00591196
22	0.25	1	ASMQ_PPQ	1	0.12841049	0.11283565	0.0827282	0.0681818	0.053919	0.038143385	0.032241117	0.11597423	0.1011505	0.091858	0.086106	0.07785	0.06703983	0.056123724	0.007864765	0.007476825	0.00706725	0.0067155	0.006466875	0.00603695	0.00578695
23	0.25	1	ASMQ_PPQ	1	0.13115763	0.1133936	0.0813209	0.0685442	0.054910775	0.036746865	0.03169552	0.11460239	0.10781635	0.0951893	0.0861923	0.076614725	0.06409816	0.059351324	0.007822355	0.007419725	0.007010625	0.006688	0.0064215	0.005989025	0.00567502
24	0.25	1	ASMQ_PPQ	1	0.1278923	0.11343485	0.083228925	0.0691665	0.054478575	0.03786698	0.032759295	0.11224838	0.10548095	0.094142425	0.0856062	0.07721785	0.06637709	0.058291469	0.0076961	0.00731015	0.006940875	0.00661325	0.006368875	0.005965875	0.00557662
25	0.25	1	ASMQ_PPQ	1	0.12313655	0.1170958	0.08457415	0.0719603	0.054131625	0.03818607	0.033668423	0.11050249	0.1091827	0.092867	0.08608085	0.0762125	0.069232355	0.066480803	0.00762335	0.007270625	0.006906625	0.00656425	0.006327375	0.00589175	0.005585665
26	0.25	1	ASMQ_PPQ	1	0.12287822	0.11521665	0.085590425	0.0704784	0.0555986	0.039699385	0.033068728	0.11313592	0.104301	0.092865975	0.0821407	0.076266975	0.066682945	0.056118644	0.00759658	0.007211675	0.00685675	0.00653875	0.006290875	0.00588655	0.00552691
27	0.25	1	ASMQ_PPQ	1	0.1301664	0.1157696	0.086101525	0.06956925	0.055335925	0.038641895	0.033950669	0.1189392	0.1051135	0.09303785	0.0830979	0.07523255	0.06637345	0.057888236	0.00759595	0.0071245	0.006856875	0.00647325	0.00621475	0.0058112	0.00548245
28	0.25	1	ASMQ_PPQ	1	0.13464017	0.1157844	0.08658015	0.0698843	0.056253925	0.039298575	0.032933396	0.11250807	0.103684	0.090604925	0.0844042	0.07516385	0.0632133	0.061749964	0.007566285	0.00707025	0.006817375	0.006429	0.00615	0.0057634	0.00542296
29	0.25	1	ALAQ	2	0.13363048	0.11009375	0.088905925	0.0677159	0.054650625	0.03388318	0.024197252	0.13862048	0.1315963	0.116757	0.1082385	0.10257425	0.087567355	0.084581887	0.007700705	0.007364675	0.006831375	0.00658575	0.0062625	0.005869625	0.00550309
30	0.25	1	ALAQ	2	0.13651519	0.11047505	0.08937545	0.0669044	0.0545609	0.035934685	0.023991339	0.13683978	0.12916925	0.11849875	0.1081795	0.0963686	0.082879135	0.071557894	0.007640115	0.007306675	0.00681325	0.0065695	0.006235875	0.00581855	0.005475575
31	0.25	1	ALAQ	2	0.14240407	0.1136249	0.088228825	0.0681094	0.053825525	0.03460914	0.024423325	0.13323468	0.128318	0.111684	0.1053085	0.09742625	0.088249225	0.083316294	0.007690565	0.007242875	0.00676725	0.00649125	0.006194625	0.00578555	0.005443565
32	0.25	1	ALAQ	2	0.14078302	0.1142192	0.088722325	0.0680663	0.054639775	0.033722655	0.025164092	0.14444654	0.13362545	0.11892775	0.104854	0.09381895	0.082603645	0.079824656	0.007598505	0.0072442	0.006724375	0.00643	0.006109	0.005701075	0.005342525
33	0.25	1	ALAQ	2	0.14347798	0.1186341	0.088987475	0.06964305	0.054943775	0.033440265	0.025574171	0.13128909	0.1258592	0.112909	0.103196	0.09312805	0.07970663	0.072563455	0.007531475	0.007231275	0.00666225	0.00636475	0.00606225	0.00560405	0.005306025
34	0.25	1	ALAQ	2	0.13974936	0.11688755	0.08913045	0.06978875	0.05387155	0.03627457	0.024180541	0.1297092	0.1259856	0.1148705	0.1049345	0.09764455	0.085515825	0.082123274	0.00746395	0.00718315	0.006566625	0.00630075	0.006018875	0.005618825	0.00522245
35	0.25	1	ALAQ	2	0.13610625	0.11914835	0.090386775	0.07021725	0.0552765	0.035692125	0.022748737	0.13597666	0.12616	0.11223375	0.1033255	0.092538675	0.077691025	0.071990115	0.00735268	0.00709005	0.0065385	0.0062445	0.005977375	0.005578075	0.005187455
36	0.25	1	ALAQ	2	0.13754985	0.11923865	0.090001775	0.06999255	0.0542997	0.03536341	0.02374463	0.12438196	0.1229427	0.11510375	0.107738	0.0997077	0.08675808	0.081662667	0.00722342	0.0070474	0.00646675	0.00620975	0.00595625	0.005531925	0.005183855
37	0.25	1	ALAQ	2	0.13696952	0.12226425	0.09122585	0.07030495	0.0535171	0.034865475	0.024763827	0.13493373	0.12578525	0.11069475	0.1021685	0.094862775	0.085927365	0.081131655	0.007220615	0.0070057	0.006444125	0.00617275	0.005911625	0.005472775	0.00519672
38	0.25	1	ALAQ	2	0.13750675	0.1223769	0.091584125	0.0697383	0.055123075	0.0339312	0.024960903	0.13700334	0.12729595	0.11441775	0.104356	0.092307275	0.080071525	0.071557295	0.007137795	0.006998075	0.0063805	0.00613	0.005871625	0.005429425	0.0051763
39	0.25	1	ALAQ	2	0.13600273	0.1256363	0.09173515	0.07004645	0.05568785	0.035762365	0.026856398	0.13421103	0.12814975	0.1144695	0.104696	0.095283475	0.082544085	0.076576631	0.007188965	0.00694095	0.006326	0.0060745	0.005834875	0.00537955	0.005123895
40	0.25	1	ALAQ	2	0.13943901	0.12176315	0.09085735	0.0717199	0.055324425	0.036246345	0.026776638	0.13347964	0.12861505	0.1139005	0.1037305	0.0944496	0.080034165	0.067831199	0.00716787	0.0068402	0.006266375	0.0060205	0.00579375	0.005311675	0.00507464
41	0.25	1	ALAQ	2	0.13862908	0.12502025	0.09175055	0.07095965	0.05712475	0.036133225	0.027078726	0.1326631	0.122731	0.11235275	0.103101	0.092046675	0.07774542	0.072251917	0.007041295	0.006836175	0.00620225	0.00596125	0.005767125	0.0052882	0.005040845
42	0.25	1	ALAQ	2	0.14126269	0.1254813	0.092846325	0.0717709	0.056819175	0.03495505	0.027760504	0.1311824	0.12713455	0.1097815	0.1006435	0.090225025	0.07654349	0.065724629	0.007032315	0.006742975	0.00618925	0.00591125	0.005724125	0.0051719	0.00498786
43	0.25	1	ALAQ	2	0.14475024	0.1288245	0.0944634	0.0728254	0.0568795	0.03628681	0.030360036	0.12449236	0.1222983	0.11073075	0.1025855	0.093136225	0.083782175	0.079709536	0.00694119	0.006637125	0.006185	0.0059025	0.005663	0.005148	0.004963675
44	0.25	1	ALAQ	2	0.14871308	0.1284858	0.09734365	0.0738009	0.056519275	0.03488345	0.028608864	0.13423663	0.1230719	0.10800375	0.10044	0.091092025	0.0793583	0.076551844	0.00687934	0.00658335	0.00613725	0.005862	0.00560575	0.005098525	0.004936355
45	0.25	1	ALAQ	2	0.14895567	0.13107305	0.095443525	0.0737202	0.05780545	0.034451705	0.028185884	0.13395019	0.1240283	0.108155	0.1010465	0.091493325	0.077994735	0.074249092	0.00678927	0.006513775	0.0060685	0.0057855	0.005562875	0.005116475	0.004855445
46	0.25	1	ALAQ	2	0.14579555	0.1273978	0.094795975	0.07385605	0.057067075	0.0345644	0.026720054	0.12587514	0.12019385	0.10586475	0.0972664	0.08887555	0.08002906	0.07320923	0.00672625	0.00639925	0.00602725	0.00572775	0.00554925	0.005055475	0.00474246
47	0.25	1	ALAQ	2	0.15254075	0.1266947	0.095238725	0.07245775	0.05700615	0.03270071	0.026326918	0.13047281	0.1189273	0.10853825	0.10013115	0.093415775	0.08074497	0.072304619	0.006705205	0.006374625	0.005991375	0.00566875	0.005521625	0.0050263	0.0046628
48	0.25	1	ALAQ	2	0.15308795	0.1253229	0.097821275	0.0736116	0.057395875	0.03374012	0.026575654	0.12682536	0.11899575	0.1071725	0.0986983	0.0923342	0.079096915	0.07539251	0.006688595	0.0063503	0.005929375	0.00566875	0.005442625	0.004986625	0.004606815
49	0.25	1	ALAQ	2	0.14931757	0.1262347	0.097603425	0.0736023	0.056432925	0.03445407	0.027077103	0.13401311	0.116518	0.10650025	0.0957989	0.088098675	0.075046935	0.066929545	0.00663719	0.0062881	0.005901125	0.005598	0.00537975	0.0049459	0.004570445
50	0.25	1	ALAQ	2	0.14714178	0.1285672	0.096266675	0.07643155	0.057404025	0.033100575	0.026784764	0.12501195	0.1176825	0.10603825	0.09488735	0.08605595	0.06888361	0.067956328	0.0065276	0.0062635	0.005879375	0.00557225	0.005337375	0.00490445	0.00455538
51	0.25	1	ALAQ	2	0.14721883	0.13098215	0.0973338	0.0770381	0.057723725	0.03266763	0.025892859	0.12776959	0.1181716	0.10597475	0.09467465	0.085346925	0.07573316	0.068082942	0.00654475	0.0061886	0.00586625	0.0055355	0.005282875	0.004880475	0.00451899
52	0.25	1	ALAQ	2	0.14838364	0.13394055	0.0965408	0.07731105	0.056393575	0.033861425	0.025681474	0.13106918	0.12275345	0.106357	0.09636205	0.087950925	0.077010445	0.067709682	0.006550685	0.00613655	0.005793125	0.0055155	0.00524675	0.004836775	0.004466425
53	0.25	1	ALAQ	2	0.14696217	0.1308891	0.09684515	0.07775425	0.058284	0.033744825	0.022863793	0.1357028	0.1254022	0.10836175	0.0942489	0.0870127	0.072162895	0.067307477	0.006546145	0.0060437	0.005747	0.00545275	0.005214625	0.004797925	0.004436525
54	0.25	1	ALAQ	2	0.14589121	0.1312129	0.09758545	0.07817095	0.058383	0.0330478	0.025898378	0.13621213	0.12039015	0.103596	0.09736615	0.08728345	0.07549577	0.068026618	0.00649898	0.006021125	0.005729	0.005439	0.005170875	0.00475825	0.004418485
55	0.25	1	ALAQ	2	0.14749115	0.1304071	0.097967375	0.07971755	0.057179675	0.0326376	0.026886369	0.12168531	0.11472885	0.102465	0.09195835	0.084356075	0.07428201	0.070637913	0.006414435	0.00599245	0.00567525	0.0054185	0.0051265	0.004712025	0.0043848
56	0.25	1	ALAQ	2	0.14995065	0.13141495	0.09931155	0.0795069	0.057559125	0.031875715	0.028659678	0.12632567	0.1185337	0.10500175	0.0975614	0.086556975	0.07135062	0.065072041	0.006363295	0.00596765	0.00562425	0.00537175	0.005079	0.0046442	0.004346605
57	0.25	1	ALAQ	2	0.14784442	0.13198415	0.099766175	0.07952245	0.059390375	0.031949935	0.02804451	0.12587613	0.11555245	0.10324325	0.0962572	0.0866628	0.077437715	0.065653206	0.006291905	0.005947475	0.005580125	0.0053035	0.005023625	0.00462145	0.004328545
58	0.25	1	ALAQ	2	0.14514455	0.1315061	0.1008725	0.0809331	0.059911975	0.032930905	0.027705601	0.1305082	0.1209271	0.10079625	0.0919764	0.08404395	0.07349463	0.066097745	0.00624465	0.0059293	0.005529	0.00526925	0.004979375	0.004513975	0.004302945
59	0.25	1	ALAQ	2	0.14533536	0.1326662	0.099239825	0.08146155	0.0609084	0.0340932	0.027292239	0.12367109	0.11337665	0.10141975	0.0930748	0.084516225	0.06927811	0.061683165	0.006161315	0.005926225	0.00548675	0.00522575	0.004957875	0.00445105	0.004209905
60	0.25	1	ALAQ	2	0.14963198	0.13402775	0.100431	0.0805627	0.059979275	0.035180525	0.027278243	0.12386686	0.11889685	0.1041835	0.0936028	0.080553875	0.06905294	0.063310574	0.00609026	0.00587925	0.005436875	0.005145	0.00489775	0.00439135	0.00413873
61	0.25	1	ALAQ	2	0.15253223	0.138595	0.099065125	0.0811751	0.0590156	0.03599352	0.026880207	0.11990516	0.1151178	0.1048065	0.09507405	0.0833941	0.068095545	0.063121287	0.006070895	0.005805775	0.00537825	0.00512725	0.004899625	0.004430975	0.00410452
62	0.25	1	ALAQ	2	0.15591374	0.13537625	0.10122125	0.0810846	0.05968885	0.036481825	0.024429494	0.1211943	0.11404755	0.10108425	0.0913709	0.0833291	0.068578435	0.05653416	0.00597764	0.005786275	0.00535925	0.00509725	0.004849875	0.0044259	0.004035805
63	0.25	1	ALAQ	2	0.14992174	0.1335399	0.10325125	0.0817775	0.0593166	0.03713132	0.025120267	0.11178199	0.10786745	0.099747325	0.09102745	0.081870775	0.06722226	0.062035539	0.005940805	0.005735575	0.005332875	0.00504375	0.00478775	0.00441275	0.00399079
64	0.25	1	ALAQ	2	0.14578631	0.132895	0.10106725	0.080973	0.058787775	0.03849595	0.023552989	0.12418353	0.11342695	0.10113225	0.09025055	0.0831784	0.06919414	0.061644759	0.0059598	0.00568885	0.005284	0.00502675	0.004721875	0.004428175	0.00398519
65	0.25	1	ALAQ	2	0.14716075	0.1420089	0.10373525	0.08101385	0.0586817	0.03973039	0.020642263	0.11365728	0.10985065	0.098717325	0.087075	0.079015625	0.06646895	0.057307968	0.00591111	0.0056717	0.005258	0.0050035	0.004708875	0.004392575	0.003976135
66	0.25	1	ALAQ	2	0.14774368	0.1378791	0.10345825	0.08119525	0.0604014	0.038056965	0.022015148	0.11740941	0.11417225	0.10058625	0.0929305	0.080171	0.065657895	0.050976863	0.005886135	0.00568095	0.005209875	0.0049435	0.00467175	0.004361375	0.003964815
67	0.25	1	ALAQ	2	0.15528222	0.1371788	0.10245875	0.08210645	0.062444	0.03931903	0.022762205	0.11982672	0.11194345	0.098708525	0.0884304	0.07881095	0.06445485	0.061882676	0.005883645	0.00560815	0.00520625	0.004896	0.0046455	0.00433	0.003986615
68	0.25	1	ALAQ	2	0.16162023	0.1378244	0.103189	0.0821995	0.06159055	0.03781836	0.023054068	0.12553466	0.1172634	0.1013	0.09113985	0.081291175	0.07112206	0.062125431	0.00581028	0.0055963	0.005173625	0.00484075	0.00457875	0.004275875	0.003940445
69	0.25	1	ALAQ	2	0.15932607	0.14106085	0.10557825	0.08325685	0.061467075	0.038763005	0.024355312	0.12078029	0.1139463	0.09585775	0.08689135	0.079235	0.063484105	0.061349689	0.005791085	0.0055147	0.0051205	0.00481675	0.00455475	0.00427055	0.00393707
70	0.25	1	ALAQ	2	0.15770264	0.1422647	0.10480375	0.08453075	0.061612475	0.037344875	0.023231315	0.12598272	0.1111664	0.096131575	0.0847489	0.074739475	0.061139315	0.051778897	0.00575513	0.00552855	0.00511475	0.00476525	0.004512625	0.00420695	0.00389193
71	0.25	1	ALAQ	2	0.15747706	0.14176795	0.1043715	0.0848038	0.061279325	0.036133005	0.023404663	0.1172528	0.10906465	0.0920336	0.0846264	0.076242475	0.064730205	0.057718004	0.00568495	0.00550265	0.005041625	0.0047475	0.00446675	0.004102525	0.00388351
72	0.25	1	ALAQ	2	0.15934242	0.14024245	0.10305875	0.0833035	0.060544625	0.035175145	0.026536824	0.12404836	0.1133584	0.0942655	0.08585765	0.07820135	0.06724088	0.060969368	0.00567178	0.005466775	0.004983375	0.00470425	0.0044055	0.004044725	0.00381363
73	0.25	1	ALAQ	2	0.16091586	0.1389842	0.1039985	0.08328835	0.064554875	0.035669255	0.027238598	0.11737353	0.11401415	0.099117625	0.08762625	0.079089375	0.070373595	0.060180751	0.005604285	0.00542275	0.00492025	0.00467475	0.004386625	0.0040392	0.00374939
74	0.25	1	ALAQ	2	0.1624638	0.13812555	0.1037395	0.0852147	0.0649063	0.037116095	0.025116558	0.11940788	0.1129455	0.0956418	0.08560875	0.0750657	0.060682005	0.057927444	0.005597815	0.005418925	0.004904125	0.00464125	0.004356125	0.00403715	0.00372859
75	0.25	1	ALAQ	2	0.16542349	0.13515265	0.10492775	0.08440435	0.061643125	0.038311395	0.024995022	0.12181709	0.10728055	0.094206675	0.08455075	0.0744051	0.05864034	0.052933115	0.00559741	0.005416925	0.00487	0.004617	0.004327625	0.004009575	0.003695945
76	0.25	1	ALAQ	2	0.16896466	0.1348332	0.10439425	0.0857222	0.0606108	0.037244285	0.025273835	0.11747145	0.10624245	0.095090425	0.0855278	0.074036275	0.06189092	0.051564084	0.00562711	0.0053322	0.00482125	0.0045725	0.00428275	0.003941425	0.003736925
77	0.25	1	ALAQ	2	0.17865979	0.1362692	0.10503825	0.08649765	0.0643875	0.036370095	0.025640509	0.1199051	0.11270905	0.0945181	0.0832849	0.074935575	0.06196727	0.054086442	0.005594605	0.005251625	0.004782125	0.0045435	0.004262125	0.003956525	0.0036934
78	0.25	1	ALAQ	2	0.18663531	0.13762735	0.1033855	0.0864553	0.062813375	0.03787611	0.024814399	0.11173514	0.1071086	0.0954897	0.08781445	0.0784943	0.065541175	0.05418301	0.00552784	0.0051877	0.004734125	0.00452	0.00425675	0.00390075	0.003622525
79	0.25	1	ALAQ	2	0.18321461	0.1437666	0.10452575	0.08682485	0.0651718	0.03797834	0.026434004	0.12365888	0.1065409	0.0937835	0.0827801	0.074319725	0.065231685	0.055476234	0.005579585	0.00515185	0.004707375	0.0044855	0.00419725	0.00387515	0.003553795
80	0.25	1	ALAQ	2	0.1796974	0.1484895	0.1063965	0.08665045	0.0637699	0.037623885	0.028440161	0.11626421	0.10483505	0.0951009	0.08638805	0.0720553	0.0587893	0.051200771	0.005590555	0.00506675	0.004669125	0.0044455	0.00415275	0.00385975	0.003529535
81	0.25	1	ALAQ	2	0.18316901	0.1492194	0.10864725	0.0863173	0.0640176	0.038330285	0.029865853	0.11182009	0.1070687	0.09358685	0.0856729	0.07584695	0.063521815	0.055196904	0.005560165	0.00505225	0.0046155	0.00442425	0.004148125	0.003811325	0.003466615
82	0.25	1	ALAQ	2	0.18470988	0.14829295	0.10719125	0.08638805	0.06329075	0.03675173	0.029863001	0.11906817	0.1087642	0.08890235	0.081003	0.07347425	0.061784835	0.053285641	0.00547072	0.00502335	0.004614625	0.004392	0.004116875	0.00374435	0.00342898
83	0.25	1	ALAQ	2	0.18638426	0.14673055	0.11038725	0.08804315	0.064311175	0.037614495	0.030087749	0.11050314	0.10327975	0.08903335	0.07878575	0.066905875	0.05537511	0.051348969	0.005393365	0.0050052	0.00459275	0.00434	0.00407775	0.00365695	0.003371995
84	0.25	1	ALAQ	2	0.18622434	0.1495806	0.113542	0.08782245	0.064948325	0.03894354	0.028011956	0.1116587	0.1031892	0.0920102	0.08381725	0.07619075	0.062061535	0.049078132	0.005390775	0.004962925	0.00454125	0.00428725	0.00405125	0.003568375	0.00328983
85	0.25	1	ALAQ	2	0.18678813	0.15482265	0.11186725	0.08672295	0.066492025	0.039337	0.027948386	0.13201678	0.10739085	0.0914024	0.0797868	0.065990975	0.053032855	0.048594057	0.00540283	0.00492365	0.004512625	0.00424675	0.00402825	0.0035474	0.003343525
86	0.25	1	ALAQ	2	0.18216991	0.155695	0.11222475	0.08845955	0.0640063	0.039012455	0.027755208	0.11244473	0.10847135	0.0905879	0.0819362	0.071117675	0.05894303	0.051192752	0.00537052	0.0048903	0.004476625	0.00425225	0.003995875	0.00353725	0.003344615
87	0.25	1	ALAQ	2	0.18430592	0.15579835	0.1141685	0.0890233	0.06648665	0.039336545	0.028178891	0.11451048	0.10602275	0.093760125	0.08012345	0.07179025	0.05841978	0.05373344	0.005326555	0.004848825	0.00444575	0.0042155	0.003993	0.0035553	0.00331006
88	0.25	1	ALAQ	2	0.18314186	0.1620518	0.11391875	0.08963515	0.065639175	0.039911495	0.027213903	0.099170289	0.09765651	0.08574745	0.0780072	0.07167875	0.06191758	0.051987048	0.005272065	0.0048523	0.004381125	0.0041795	0.003958875	0.003520125	0.003212765
89	0.25	1	ALAQ	2	0.17787211	0.1586202	0.11613675	0.0895512	0.066260525	0.039143525	0.0269336	0.11340809	0.10196225	0.09073205	0.0787661	0.0693974	0.05580421	0.047682139	0.005265185	0.004784025	0.004383125	0.00416	0.003935125	0.0035411	0.00316702
90	0.25	1	ALAQ	2	0.17828557	0.1603028	0.113855	0.0910324	0.06814535	0.03979781	0.025971616	0.11012584	0.10357645	0.09070975	0.07797575	0.0664118	0.054555695	0.043955054	0.005258655	0.004772925	0.0043785	0.0041135	0.003913	0.003504775	0.003158415
91	0.25	1	ALAQ	2	0.17794227	0.1603646	0.11365975	0.08979655	0.066793975	0.039164635	0.024484476	0.11946751	0.1069568	0.091867775	0.0804131	0.067377575	0.049850695	0.033783812	0.005207175	0.00473165	0.004333375	0.004075	0.0038875	0.00348365	0.003179195
92	0.25	1	ALAQ	2	0.17938687	0.16053625	0.11449525	0.09119755	0.068725425	0.040023665	0.026464461	0.10489006	0.096905765	0.08680095	0.07477745	0.06590825	0.051489505	0.044729485	0.00514719	0.00471275	0.004301	0.00404925	0.003821125	0.00347705	0.00312277
93	0.25	1	ALAQ	2	0.18386502	0.163702	0.1144495	0.09293065	0.06917065	0.040348515	0.025034316	0.1273899	0.1049293	0.086580175	0.0775794	0.069419175	0.054295285	0.04648766	0.00513044	0.004651575	0.0042645	0.004034	0.003788875	0.00345275	0.00308782
94	0.25	1	ALAQ	2	0.18254764	0.1630185	0.117272	0.0945509	0.0692818	0.042101345	0.024288324	0.11088704	0.10134115	0.084107	0.0739093	0.064394775	0.05142634	0.044739862	0.005096015	0.004617925	0.004246375	0.00397325	0.003732125	0.003387975	0.00300484
95	0.25	1	ALAQ	2	0.184176	0.16048135	0.116903	0.09485985	0.07172745	0.044608945	0.022842135	0.10591014	0.09087923	0.082194025	0.07195515	0.06321305	0.05180168	0.045756464	0.005028715	0.00456565	0.0042005	0.00394525	0.003675625	0.003344375	0.00300488
96	0.25	1	ALAQ	2	0.18488765	0.1632168	0.11809275	0.09565515	0.07258785	0.042465375	0.020858749	0.10929749	0.097630685	0.0847774	0.0752778	0.06602275	0.052210445	0.048041813	0.00498037	0.004531575	0.00414575	0.00390575	0.003629625	0.003283525	0.00300866
97	0.25	1	ALAQ	2	0.17954246	0.16718425	0.1212635	0.09398445	0.07042895	0.045316525	0.02021747	0.10465534	0.09931677	0.08467845	0.07407555	0.064915475	0.04684372	0.0393548	0.00497572	0.00455655	0.004120125	0.003883	0.003634875	0.0032678	0.002957845
98	0.25	1	ALAQ	2	0.18043265	0.1685251	0.119725	0.09515315	0.07199475	0.044464025	0.021853841	0.10725931	0.1036059	0.08574095	0.07479695	0.06331285	0.050522865	0.034009034	0.00497912	0.004537475	0.004107875	0.0038585	0.003604625	0.003210225	0.002955005
99	0.25	1	ALAQ	2	0.18329344	0.1676419	0.11819375	0.0966167	0.07381595	0.04313209	0.021854524	0.10527015	0.098055275	0.084697075	0.0736483	0.062445925	0.05154798	0.048064867	0.004905365	0.004496925	0.004093625	0.00384175	0.00357625	0.0031512	0.002922325
100	0.25	1	ALAQ	2	0.18852714	0.16833025	0.11917425	0.09736465	0.074825475	0.04306934	0.023371325	0.10251691	0.09628682	0.082142875	0.07462145	0.061472025	0.053148905	0.044472407	0.00485188	0.004454825	0.004068875	0.00381425	0.00355725	0.00311565	0.00302983
101	0.25	1	ALAQ	2	0.18402818	0.1715452	0.12111275	0.09883225	0.073751525	0.04085382	0.024929774	0.10641321	0.09734264	0.08434265	0.0764602	0.066135975	0.054980915	0.043738267	0.004736515	0.0044483	0.004013875	0.003794	0.00354025	0.0031371	0.003040185
102	0.25	1	ALAQ	2	0.18633737	0.16680815	0.12134925	0.0965663	0.074178325	0.043087715	0.027676018	0.10294742	0.095714525	0.07818835	0.07003185	0.062943975	0.050814085	0.041196608	0.004630615	0.004412875	0.0039985	0.00376775	0.00349525	0.0030724	0.002970395
103	0.25	1	ALAQ	2	0.18437505	0.1620883	0.12105925	0.10022615	0.0737055	0.043188675	0.030940881	0.098173178	0.092295645	0.08012085	0.07097	0.05944035	0.05042415	0.044775493	0.00455404	0.004375125	0.0039715	0.003721	0.003470625	0.003118525	0.00290564
104	0.25	1	ALAQ	2	0.1882921	0.16645665	0.121785	0.1020655	0.073897625	0.0417498	0.032321073	0.09855114	0.093420735	0.081951875	0.071794	0.062274725	0.04599356	0.03919119	0.00453669	0.0043494	0.003927	0.00369475	0.00341925	0.003086425	0.00290528
105	0.25	1	ALAQ	2	0.18370246	0.17154745	0.12126825	0.102918	0.07562515	0.04238691	0.031591957	0.10692178	0.09213337	0.0807392	0.06684255	0.05859865	0.048160855	0.039934572	0.004508375	0.004337675	0.00390725	0.00364625	0.00339025	0.003066925	0.002867305
