MONTH	P_TC	P_PFPR	P_TACT_code	P_TACT	FREQ_580Y_99	FREQ_580Y_95	FREQ_580Y_75	FREQ_580Y_50	FREQ_580Y_25	FREQ_580Y_05	FREQ_580Y_01	TFR_99	TFR_95	TFR_75	TFR_50	TFR_25	TFR_05	TFR_01	PFPR_99	PFPR_95	PFPR_75	PFPR_50	PFPR_25	PFPR_05	PFPR_01
44	0.25	0.1	baseline	0	0.40037685	0.29224115	0.1466875	0.08114795	0.0312902	0.009662736	0	0.25008065	0.1938706	0.133333	0.09375	0.041397825	0	0	0.000768285	0.000599975	0.000439375	0.000308	0.00022375	0.000141225	0.000071975
45	0.25	0.1	baseline	0	0.45447831	0.3197078	0.146402	0.09155815	0.0318908	0.009993882	0.001644519	0.35349322	0.25	0.130721	0.0833333	0.04804935	0	0	0.000764015	0.00060575	0.00043875	0.00031125	0.0002195	0.0001378	0.000068495
46	0.25	0.1	baseline	0	0.45529996	0.3052314	0.14453075	0.091525	0.029441075	0.008326008	0.001767853	0.29474825	0.1829312	0.125	0.0869565	0.0526316	0	0	0.00073867	0.0006116	0.00042675	0.0003135	0.000220875	0.000141725	0.000066545
47	0.25	0.1	baseline	0	0.48437954	0.2922381	0.15209775	0.0949555	0.032508775	0.006690236	0.00198397	0.2505	0.20015625	0.133333	0.0833333	0.040509275	0	0	0.00072728	0.000595925	0.000427125	0.00030525	0.00021525	0.000141625	0.00007061
48	0.25	0.1	baseline	0	0.47855241	0.2990608	0.1585165	0.0997766	0.033863775	0.004260369	0.002088603	0.29793676	0.25083335	0.14417975	0.09232955	0.049695125	0	0	0.000709955	0.0005876	0.000428125	0.00031025	0.00021375	0.0001404	0.00006272
49	0.25	0.1	baseline	0	0.47562931	0.29434665	0.1592735	0.09303255	0.03367575	0.006597709	0.00217105	0.2273336	0.1876488	0.11375225	0.0714286	0.04734215	0	0	0.000697555	0.000596125	0.00042725	0.0002985	0.000209625	0.00013275	0.000065775
50	0.25	0.1	baseline	0	0.46607177	0.2966392	0.15911075	0.10376815	0.032173625	0.005253718	0.002008116	0.28585686	0.2	0.123716	0.0833333	0.0454545	0	0	0.000685045	0.0005894	0.00041775	0.00029625	0.000206375	0.00013235	0.000070215
51	0.25	0.1	baseline	0	0.47550037	0.2918845	0.167308	0.09889215	0.0341786	0.004902492	0.003966346	0.26191753	0.22264935	0.117647	0.0769231	0.049695125	0	0	0.00069562	0.000581725	0.000417625	0.0002975	0.000200875	0.000135425	0.0000727
52	0.25	0.1	baseline	0	0.4772249	0.3191454	0.1724135	0.09516415	0.033144275	0.007638354	0.002510909	0.4	0.25	0.12556825	0.07793525	0.05	0	0	0.000689245	0.00056725	0.000409625	0.00029175	0.00020925	0.0001253	0.00007274
53	0.25	0.1	baseline	0	0.467016	0.32103195	0.172739	0.1000555	0.0334764	0.005808717	0.004367555	0.22249978	0.18969605	0.12139675	0.0714286	0.028011225	0	0	0.00068839	0.000554675	0.000403625	0.00028325	0.000208375	0.000125975	0.000076265
54	0.25	0.1	baseline	0	0.47007329	0.31940885	0.17253775	0.09761775	0.038196525	0.00746724	0.004575742	0.333333	0.21902145	0.1159505	0.0678161	0.038105375	0	0	0.00064647	0.00055625	0.0003955	0.00027975	0.0001985	0.00012155	0.000080685
55	0.25	0.1	baseline	0	0.47527513	0.3328651	0.16560125	0.09476975	0.036386275	0.007244747	0.004123932	0.25027778	0.2011111	0.1311595	0.08	0.056746075	0	0	0.00061598	0.000549175	0.000391875	0.00027075	0.000199875	0.000119	0.000080215
56	0.25	0.1	baseline	0	0.48721893	0.3239183	0.16896725	0.09938255	0.03929395	0.006752441	0.003978942	0.25083333	0.2	0.130435	0.08054055	0.052404725	0	0	0.000632805	0.00053445	0.000378875	0.00027075	0.0002015	0.0001234	0.00007285
57	0.25	0.1	baseline	0	0.51300043	0.33452455	0.170782	0.1024555	0.0365443	0.004695724	0.002001006	0.29833304	0.2179052	0.122159	0.07596155	0.027027	0	0	0.00063863	0.00052375	0.00037625	0.00026625	0.000194875	0.000122625	0.000067455
58	0.25	0.1	baseline	0	0.52407116	0.32760075	0.17388875	0.1030065	0.042181575	0.004579041	0.001981988	0.2503125	0.2	0.11456075	0.0769231	0.035406425	0	0	0.00061575	0.000527225	0.00036425	0.00026025	0.00019275	0.000128525	0.000067465
59	0.25	0.1	baseline	0	0.52467206	0.3219865	0.17110175	0.1075875	0.0396224	0.005914864	0.001689415	0.31078994	0.20206895	0.133333	0.08421985	0.044090875	0	0	0.000617705	0.000514825	0.00035875	0.000258	0.000192875	0.000120175	0.00006448
60	0.25	0.1	baseline	0	0.52354296	0.31328295	0.170422	0.111386	0.040853425	0.004066118	0	0.27388862	0.20902745	0.111111	0.06742425	0.031097525	0	0	0.000615065	0.0005325	0.00035425	0.0002565	0.000191375	0.000112725	0.00006397
61	0.25	0.1	baseline	0	0.50350459	0.32555535	0.173536	0.101402	0.043227225	0.003052575	0.000882353	0.25013158	0.2146828	0.1334065	0.0869565	0.0434783	0	0	0.000605505	0.000522875	0.000350625	0.0002605	0.000182375	0.00011235	0.00006548
62	0.25	0.1	baseline	0	0.52655945	0.3196177	0.17922975	0.1051205	0.040862325	0.003052228	0.000887096	0.25083333	0.1670293	0.117647	0.0769231	0.039615375	0	0	0.000594495	0.000525775	0.000347125	0.0002605	0.00017275	0.000112925	0.000066485
63	0.25	0.1	baseline	0	0.53362381	0.3449322	0.174119	0.0996022	0.04119715	0.002329977	0.000846154	0.28585686	0.23099525	0.125	0.06904765	0.03079045	0	0	0.00056699	0.000517325	0.000342625	0.0002565	0.00017675	0.000122375	0.000074865
64	0.25	0.1	baseline	0	0.54104664	0.35760785	0.172226	0.10039585	0.041649925	0.003339974	0.001705424	0.28053333	0.2405	0.12708325	0.0833333	0.0430254	0	0	0.000572105	0.00051705	0.000338375	0.00024775	0.000175375	0.000124375	0.000072935
65	0.25	0.1	baseline	0	0.55357785	0.34802895	0.175684	0.1060215	0.0439288	0.003334662	0.002204898	0.333333	0.266667	0.125	0.0845238	0.035406425	0	0	0.00056529	0.00051525	0.000336125	0.0002445	0.0001715	0.0001172	0.00007139
66	0.25	0.1	baseline	0	0.59864908	0.3572803	0.187501	0.106218	0.04217805	0.004387651	0.002071037	0.23552171	0.2143825	0.10390175	0.07275135	0.0336746	0	0	0.000566225	0.000518875	0.000330125	0.00024575	0.0001725	0.00011745	0.00007677
67	0.25	0.1	baseline	0	0.60041221	0.3754677	0.1830135	0.101932	0.039571875	0.00407688	0.002332125	0.22249978	0.2	0.11799725	0.06821705	0	0	0	0.000566835	0.000523175	0.00033425	0.00024525	0.000169	0.000119225	0.000087155
68	0.25	0.1	baseline	0	0.59093826	0.3616616	0.192271	0.09532575	0.0414301	0.003032462	0.001551726	0.26733366	0.2279783	0.133333	0.0833333	0.0357143	0	0	0.00056283	0.000518275	0.00034175	0.0002395	0.000164375	0.000113425	0.000085145
69	0.25	0.1	baseline	0	0.62763256	0.3921374	0.18930025	0.0938241	0.041080375	0.004741197	0	0.35298302	0.25	0.11333325	0.07846155	0.04	0	0	0.000556285	0.00050485	0.000324625	0.000235	0.000163625	0.000105925	0.00007624
70	0.25	0.1	baseline	0	0.54134983	0.3604709	0.18987825	0.10155625	0.043905	0.00372379	0	0.28619019	0.2355293	0.133333	0.0833333	0.0322581	0	0	0.00056235	0.00050905	0.0003125	0.00023075	0.00016325	0.000103425	0.000075265
71	0.25	0.1	baseline	0	0.56609389	0.3519244	0.19506525	0.105496	0.045298275	0.004228083	0	0.22769258	0.210714	0.125	0.07198275	0	0	0	0.000561635	0.000483775	0.000298875	0.00022575	0.000161625	0.000102925	0.000076765
72	0.25	0.1	baseline	0	0.56801257	0.3735194	0.19443075	0.1016075	0.04193035	0.003566687	0	0.28785686	0.25	0.12708325	0.07417585	0.01923075	0	0	0.00056257	0.0004668	0.000291875	0.00022425	0.000161875	0.000109625	0.00007972
73	0.25	0.1	baseline	0	0.56685614	0.3819656	0.2025975	0.104605	0.040079425	0.005368484	0	0.22399978	0.20600455	0.117647	0.0714286	0	0	0	0.00055417	0.000461675	0.000289625	0.00022025	0.0001575	0.000101875	0.00007329
74	0.25	0.1	baseline	0	0.59594396	0.37175865	0.2043395	0.1001905	0.040373275	0.004271768	0	0.25035714	0.2	0.126008	0.0769231	0	0	0	0.00054961	0.000451725	0.000283875	0.00021925	0.00015225	0.0001043	0.000075755
75	0.25	0.1	baseline	0	0.60742332	0.37898985	0.20237575	0.10042805	0.043313775	0.003854517	0	0.33399967	0.2236109	0.112745	0.0666667	0	0	0	0.00054955	0.000446875	0.000294875	0.00022175	0.00014925	0.000094925	0.00006923
76	0.25	0.1	baseline	0	0.65599495	0.39970545	0.20152975	0.0999746	0.046223775	0.004202238	0	0.21492092	0.17931985	0.12048775	0.0625	0	0	0	0.00054405	0.000444875	0.0002895	0.00021425	0.00015525	0.0000933	0.000071695
77	0.25	0.1	baseline	0	0.62656133	0.3727235	0.20874225	0.0982774	0.043135075	0.005754409	0	0.30007692	0.26761935	0.125	0.07275135	0	0	0	0.000545125	0.00044915	0.000288625	0.000207	0.000156375	0.000095475	0.00007065
78	0.25	0.1	baseline	0	0.67112158	0.4069083	0.22742625	0.0999562	0.04366285	0.004839442	0	0.27277751	0.2	0.111111	0.0666667	0	0	0	0.00053985	0.000472225	0.00028175	0.000201	0.000152125	0.00009045	0.000067185
79	0.25	0.1	baseline	0	0.66191336	0.45035045	0.2258495	0.0960908	0.049298075	0.006073141	0.001931399	0.30007692	0.188125	0.0842391	0.0488095	0	0	0	0.000536855	0.000481525	0.000286875	0.0001985	0.000145375	0.000092675	0.000070145
80	0.25	0.1	baseline	0	0.64568846	0.43305565	0.2143315	0.0966916	0.040365525	0.010268395	0.005526813	0.333333	0.25	0.153846	0.07846155	0	0	0	0.00051433	0.000471575	0.000278	0.00019325	0.000146375	0.000092925	0.000069635
81	0.25	0.1	baseline	0	0.6530188	0.43746715	0.209197	0.0933493	0.045810825	0.009935418	0.006057018	0.28619019	0.230769	0.125	0.0714286	0	0	0	0.000503165	0.000487225	0.000269125	0.00019525	0.000145	0.000083	0.000064665
82	0.25	0.1	baseline	0	0.68338545	0.4173833	0.206488	0.0972051	0.044135575	0.008402697	0.004910406	0.28785686	0.2111108	0.111111	0.06458335	0	0	0	0.000488265	0.0004642	0.000264875	0.000188	0.000141	0.000089475	0.000065155
83	0.25	0.1	baseline	0	0.62426247	0.40862265	0.20909725	0.103014	0.03995275	0.008665583	0.007219938	0.333333	0.2236109	0.125	0.0833333	0	0	0	0.00049364	0.00044965	0.00026475	0.00018675	0.00013875	0.000086725	0.000066205
84	0.25	0.1	baseline	0	0.64464801	0.4115178	0.2202635	0.104213	0.0415049	0.011063675	0.006898954	0.28630514	0.2	0.142857	0.06458335	0	0	0	0.000491165	0.00044965	0.0002595	0.00018725	0.00014025	0.00008855	0.00006074
85	0.25	0.1	baseline	0	0.63797393	0.4377541	0.2239965	0.109939	0.04131705	0.012261445	0.005916339	0.300125	0.25	0.111111	0.06350805	0	0	0	0.000496925	0.000444575	0.000256625	0.00018125	0.00013525	0.000085975	0.00006221
86	0.25	0.1	baseline	0	0.64221803	0.4416058	0.24142	0.1007425	0.04474855	0.009138428	0.006387094	0.33999967	0.2005263	0.112745	0.05718955	0	0	0	0.000499325	0.000437425	0.0002575	0.00018125	0.000137625	0.00008395	0.000054795
87	0.25	0.1	baseline	0	0.68835037	0.4775518	0.23437575	0.1018507	0.046244225	0.010084599	0.00406431	0.36499964	0.253125	0.112745	0.05	0	0	0	0.00048076	0.000428875	0.0002535	0.00018775	0.000135375	0.00007895	0.000055255
88	0.25	0.1	baseline	0	0.69527553	0.4839672	0.23435575	0.10026	0.041516875	0.009511246	0.004598704	0.36428535	0.25	0.12125	0.06350805	0	0	0	0.00048062	0.000429325	0.000251	0.00018575	0.0001295	0.00007395	0.000054285
89	0.25	0.1	baseline	0	0.75909361	0.48235155	0.23402475	0.0959527	0.045704375	0.008864318	0.004362435	0.33499967	0.25	0.12946425	0.0851449	0	0	0	0.000472305	0.000410875	0.00025375	0.000177	0.0001255	0.000074425	0.000054845
90	0.25	0.1	baseline	0	0.7590233	0.4693571	0.24188725	0.0970856	0.041195875	0.008047568	0.00495	0.29932403	0.21935095	0.10277775	0.0488095	0	0	0	0.000483825	0.000422175	0.00025225	0.000174	0.00012325	0.000074925	0.00004849
91	0.25	0.1	baseline	0	0.76662616	0.48643295	0.236072	0.1002032	0.0404177	0.009092243	0.003419688	0.401	0.2160717	0.111111	0.0666667	0	0	0	0.000507575	0.00041195	0.000246375	0.000174	0.00011825	0.00007325	0.000047975
92	0.25	0.1	baseline	0	0.74949479	0.4729112	0.23159225	0.0969103	0.036172675	0.008359834	0.003557321	0.50055556	0.2146828	0.120536	0.06066175	0	0	0	0.000512375	0.000396625	0.000247125	0.00017075	0.000114875	0.000067675	0.000047395
93	0.25	0.1	baseline	0	0.74727918	0.50897405	0.23807	0.09938875	0.042991825	0.01275804	0.004944845	0.29451015	0.20902745	0.142857	0.07846155	0	0	0	0.00054112	0.0003894	0.000251	0.00016775	0.000110875	0.000065275	0.000051335
94	0.25	0.1	baseline	0	0.77751991	0.50300465	0.24680275	0.10119675	0.043631475	0.010941338	0.003698921	0.33347793	0.26697	0.12946425	0.0435606	0	0	0	0.000520515	0.0003925	0.00024625	0.00016775	0.000111625	0.000061275	0.00005037
95	0.25	0.1	baseline	0	0.80635359	0.50430005	0.253227	0.1006135	0.04797815	0.009269639	0.00327305	0.37625	0.23142565	0.142857	0.0714286	0	0	0	0.00053661	0.0003819	0.000235625	0.00016925	0.000112375	0.000066525	0.000050955
96	0.25	0.1	baseline	0	0.82792913	0.4803114	0.24970025	0.0988575	0.0465769	0.006609191	0.002805913	0.333333	0.2795141	0.111111	0.04285715	0	0	0	0.000502795	0.000369625	0.00022475	0.00016125	0.000111125	0.000064325	0.00004992
97	0.25	0.1	baseline	0	0.82015076	0.51364655	0.24635125	0.103489	0.045015275	0.009640977	0.004809328	0.333333	0.20593275	0.10277775	0	0	0	0	0.000496735	0.000362725	0.00022525	0.00015675	0.000108625	0.0000639	0.000044995
98	0.25	0.1	baseline	0	0.75516729	0.50790095	0.25800975	0.09907975	0.0546985	0.010642368	0.00553073	0.23904738	0.2	0.125	0.0540936	0	0	0	0.0004958	0.0003726	0.0002305	0.0001555	0.000105875	0.0000632	0.00004693
99	0.25	0.1	baseline	0	0.78078256	0.5289725	0.25803825	0.1113945	0.054643425	0.011589574	0.005493597	0.40078261	0.30897405	0.125	0.05718955	0	0	0	0.00047888	0.000374575	0.000227	0.0001505	0.00010075	0.00005785	0.0000474
100	0.25	0.1	baseline	0	0.80417742	0.55817685	0.26672325	0.118325	0.056703775	0.012099935	0.006047174	0.37625	0.2700003	0.111111	0.0513158	0	0	0	0.000483745	0.0003819	0.000225125	0.0001515	0.000098875	0.000054775	0.000042955
101	0.25	0.1	baseline	0	0.80285652	0.54970985	0.2564535	0.117625	0.06182755	0.01453719	0.005905158	0.3335711	0.25113635	0.120536	0.04083335	0	0	0	0.000486645	0.000385025	0.0002265	0.00015	0.0001	0.000053625	0.00004195
102	0.25	0.1	baseline	0	0.82600923	0.5469722	0.25295175	0.1150145	0.05790245	0.01248367	0.004728048	0.31270833	0.22264935	0.120536	0.0384615	0	0	0	0.00047212	0.00037965	0.0002235	0.000145	0.0001015	0.000054425	0.00004143
103	0.25	0.1	baseline	0	0.85033333	0.4991184	0.256081	0.1253235	0.06109765	0.01282422	0.006697206	0.33999967	0.2360293	0.117647	0.05488725	0	0	0	0.000469135	0.0003766	0.000221	0.00014475	0.000098125	0.000052675	0.00004189
104	0.25	0.1	baseline	0	0.87755187	0.5042986	0.25922775	0.1187465	0.060251275	0.01187167	0.006861483	0.33499967	0.24119025	0.1391625	0.0590278	0	0	0	0.000456535	0.000363525	0.00021475	0.0001435	0.000097125	0.00005045	0.00003739
105	0.25	0.1	baseline	0	0.87710228	0.54283225	0.255196	0.1311615	0.06524425	0.01237884	0.005218705	0.33999967	0.266667	0.11190475	0	0	0	0	0.000426905	0.00036235	0.000222625	0.0001415	0.000093875	0.00005315	0.000039905
106	0.25	0.1	baseline	0	0.9012767	0.54562155	0.25569825	0.1332175	0.059988575	0.01165855	0.003586958	0.505	0.2864283	0.125	0.0669643	0	0	0	0.000427795	0.0003439	0.000225125	0.00013925	0.000090875	0.0000479	0.00003348
107	0.25	0.1	baseline	0	0.88721194	0.57030745	0.253004	0.131273	0.054285275	0.010630578	0.003764257	0.5	0.2596294	0.11333325	0.0307549	0	0	0	0.000432565	0.000349325	0.000222375	0.00013225	0.000090375	0.000043475	0.00003443
108	0.25	0.1	baseline	0	0.87703891	0.54335135	0.24666825	0.125778	0.064322	0.010719821	0.005240011	0.5	0.2360293	0.1	0	0	0	0	0.000432525	0.000355225	0.00021825	0.00013725	0.00009025	0.000042475	0.000029935
109	0.25	0.1	baseline	0	0.89259419	0.56510225	0.26243125	0.124406	0.060954325	0.011768276	0.003896427	0.33499967	0.2517857	0.12708325	0.05572755	0	0	0	0.00041713	0.000356	0.000216375	0.00013875	0.0000875	0.000044875	0.000029965
110	0.25	0.1	baseline	0	0.89383406	0.56892145	0.2686355	0.128805	0.0605415	0.010548863	0.00396	0.7525	0.316875	0.12635875	0.04583335	0	0	0	0.00042716	0.0003514	0.000220875	0.00013875	0.000086	0.00004375	0.000027975
111	0.25	0.1	baseline	0	0.9002623	0.58164515	0.28493925	0.13915	0.05684215	0.01114442	0.004380532	0.301	0.273674	0.087499975	0.0385185	0	0	0	0.00041916	0.000339875	0.000208125	0.00013925	0.000079875	0.000038825	0.000026925
112	0.25	0.1	baseline	0	0.90828226	0.58448595	0.3039695	0.136335	0.06031945	0.008779	0.002318501	0.5	0.25	0.09199135	0	0	0	0	0.000413025	0.00034735	0.000207	0.00013025	0.000081125	0.000034425	0.000024435
113	0.25	0.1	baseline	0	0.92131401	0.5581138	0.327196	0.1358555	0.0609757	0.00739165	0	0.28585686	0.25	0.112745	0	0	0	0	0.000405735	0.00036875	0.000199625	0.00012675	0.000079	0.000034825	0.000021915
114	0.25	0.1	baseline	0	0.93647357	0.55138285	0.29858675	0.1418625	0.054651475	0.007859107	0	0.333333	0.25	0.111111	0	0	0	0	0.000401605	0.0003664	0.000206125	0.00012425	0.000079125	0.00003385	0.00002089
115	0.25	0.1	baseline	0	0.95575588	0.5211031	0.30587375	0.150325	0.048250925	0.009626501	0	0.30463785	0.2253966	0.111111	0	0	0	0	0.000396615	0.0003545	0.000201125	0.00012075	0.000074375	0.000034825	0.000021855
116	0.25	0.1	baseline	0	0.95807885	0.53088465	0.3083995	0.1440355	0.054664025	0.007764282	0.005469611	0.27999973	0.25	0.125	0	0	0	0	0.00037874	0.000345275	0.000201125	0.0001195	0.000075125	0.000035425	0.00002285
117	0.25	0.1	baseline	0	0.96909002	0.53542155	0.31948125	0.1471395	0.0522586	0.0110471	0.004962405	0.25	0.21153815	0.11948525	0	0	0	0	0.000368	0.0003453	0.0001965	0.00011675	0.000073	0.000035675	0.00002633
118	0.25	0.1	baseline	0	0.96557305	0.567924	0.33361175	0.153109	0.0500511	0.008200607	0.002742379	0.35757157	0.333333	0.08522725	0	0	0	0	0.000380955	0.00032505	0.0001915	0.00011525	0.00007675	0.000039	0.00002436
119	0.25	0.1	baseline	0	0.96454005	0.571234	0.33243075	0.159457	0.044630625	0.011542029	0.002844824	0.505	0.2253966	0.1121795	0	0	0	0	0.000374055	0.000316075	0.000189625	0.00011925	0.000072375	0.000032475	0.000023385
120	0.25	0.1	baseline	0	0.9697434	0.63220065	0.31470575	0.154123	0.0413138	0.009840136	0.002903225	0.2873013	0.25	0.0769231	0	0	0	0	0.00038983	0.0003068	0.0001935	0.0001165	0.000069375	0.000035825	0.000018425
-12	0.25	0.1	baseline	0	0.22068739	0.19218755	0.095331225	0.0484991	0.024070975	0.00589637	0.003772058	0.22952061	0.2108105	0.13883925	0.108108	0.08277025	0.047161125	0	0.001202185	0.001061675	0.000735125	0.00058625	0.000404375	0.000267225	0.00021474
-11	0.25	0.1	baseline	0	0.23486447	0.19768605	0.098753275	0.0526426	0.02338615	0.006458018	0.003783443	0.26947987	0.22247455	0.16335775	0.118668	0.0858576	0.03103885	0	0.00116879	0.001063175	0.000724125	0.00057525	0.0004005	0.000266875	0.00020181
-10	0.25	0.1	baseline	0	0.22389232	0.1990902	0.098944475	0.054139	0.023544225	0.006245818	0.003892532	0.30821508	0.24181005	0.16	0.113208	0.08511905	0.03829281	0.023231575	0.00119327	0.00105165	0.000729	0.000573	0.0003995	0.00026495	0.000200295
-9	0.25	0.1	baseline	0	0.22935013	0.1935212	0.099164275	0.0578275	0.02261785	0.006366185	0.001246856	0.2703798	0.2	0.12952875	0.106525	0.0740741	0.035443735	0.022685212	0.001224345	0.00105235	0.000739125	0.0005635	0.000401	0.000276275	0.0001982
-8	0.25	0.1	baseline	0	0.21936538	0.19367835	0.10371	0.05228375	0.020460325	0.006934095	0.001219215	0.24000741	0.22277755	0.15842125	0.1278965	0.09024065	0.048348695	0	0.001241105	0.00102315	0.000731625	0.000567	0.000394125	0.000265975	0.00019229
-7	0.25	0.1	baseline	0	0.22968939	0.1853815	0.10113925	0.0549318	0.02344325	0.007784952	0.002323946	0.2183686	0.17944635	0.142857	0.106222	0.0879156	0.04675347	0	0.001237435	0.00101625	0.000719125	0.00056875	0.000391	0.00025945	0.000194205
-6	0.25	0.1	baseline	0	0.2244342	0.19104955	0.098815225	0.0542379	0.02423565	0.006288324	0.001163339	0.30442952	0.2274478	0.142857	0.109375	0.088194825	0.051923095	0	0.00119325	0.0010049	0.000708625	0.000565	0.00039925	0.000250575	0.00019818
-5	0.25	0.1	baseline	0	0.2276607	0.20099935	0.09927405	0.05544335	0.02615525	0.005347	0.001194207	0.24560691	0.2	0.142857	0.105823	0.0799115	0.033229135	0	0.001184565	0.000978025	0.000698375	0.00056075	0.000385375	0.0002524	0.00019576
-4	0.25	0.1	baseline	0	0.22987395	0.20273525	0.1017405	0.06030145	0.0245275	0.006571471	0.001274935	0.22838189	0.1971215	0.1461395	0.117647	0.0851064	0.032207695	0	0.00118065	0.000951425	0.000689375	0.00055175	0.000375875	0.0002492	0.00019228
-3	0.25	0.1	baseline	0	0.25671241	0.19974025	0.10493275	0.05990565	0.02652925	0.006982869	0.001462612	0.21998355	0.204545	0.155214	0.116963	0.086403825	0.01826926	0	0.001206605	0.000954675	0.000690125	0.00055675	0.000378375	0.000249225	0.000202135
-2	0.25	0.1	baseline	0	0.26750969	0.1974407	0.118991	0.0517196	0.0272901	0.008514483	0.001454185	0.27277751	0.20720505	0.1435065	0.1191685	0.0897436	0.047161125	0.031935519	0.00122767	0.000928675	0.000679875	0.00055175	0.0003715	0.0002499	0.00020655
-1	0.25	0.1	baseline	0	0.25973673	0.2036444	0.1193915	0.0504553	0.026198375	0.008618524	0.002267643	0.21061586	0.2051657	0.138299	0.1045795	0.070849825	0.032730465	0	0.00122352	0.0009291	0.00067075	0.00054475	0.000375	0.000249025	0.000206495
0	0.25	0.1	baseline	0	0.25923253	0.20188695	0.12046	0.0511128	0.026680875	0.004418169	0.00247208	0.21575136	0.2	0.14071425	0.1023025	0.0710133	0.0434783	0.03666663	0.001181795	0.0009471	0.000665375	0.00053225	0.0003645	0.000247025	0.000194705
