MONTH	P_TC	P_PFPR	P_TACT_code	P_TACT	FREQ_580Y_99	FREQ_580Y_95	FREQ_580Y_75	FREQ_580Y_50	FREQ_580Y_25	FREQ_580Y_05	FREQ_580Y_01	TFR_99	TFR_95	TFR_75	TFR_50	TFR_25	TFR_05	TFR_01	PFPR_99	PFPR_95	PFPR_75	PFPR_50	PFPR_25	PFPR_05	PFPR_01
64	0.25	0.1	baseline	0	0.35076849	0.3149661	0.182115	0.0801932	0.02737835	0.009884902	0.005458663	0.23812784	0.210714	0.145329	0.1161105	0.0666667	0	0	0.00098722	0.000839225	0.000665875	0.00048625	0.000323875	0.000188375	0.00010026
65	0.25	0.1	baseline	0	0.36220508	0.3123791	0.18746575	0.0858566	0.028726825	0.0084786	0.005541114	0.25107143	0.2274478	0.1337835	0.09639955	0.069566925	0	0	0.00099178	0.000846475	0.000650625	0.00048	0.000319875	0.00018	0.0000983
66	0.25	0.1	baseline	0	0.35629998	0.31381895	0.18328975	0.08225675	0.0274484	0.00881236	0.005323325	0.23488839	0.21752145	0.1390505	0.109233	0.0751223	0.04154415	0	0.0009686	0.000827175	0.000637625	0.000476	0.000307125	0.000174525	0.00009732
67	0.25	0.1	baseline	0	0.37123154	0.3124783	0.188279	0.0860809	0.029320025	0.008705432	0.004718776	0.25035714	0.1876488	0.13505225	0.1040315	0.061162275	0	0	0.000936025	0.000815225	0.0006265	0.0004685	0.00029525	0.0001723	0.00008643
68	0.25	0.1	baseline	0	0.37750997	0.3124665	0.18123375	0.0888983	0.02989665	0.008633186	0.001937381	0.20012766	0.1755357	0.13873025	0.1	0.076442325	0.021590935	0	0.00093231	0.00082075	0.000621375	0.0004645	0.000297125	0.00016095	0.000079985
69	0.25	0.1	baseline	0	0.39231234	0.32413665	0.18019775	0.09585795	0.0277062	0.007667396	0.005478264	0.26328595	0.2007143	0.1484245	0.1176635	0.076442325	0	0	0.000931725	0.0008288	0.000615875	0.00046175	0.000291625	0.00016765	0.000084935
70	0.25	0.1	baseline	0	0.39698743	0.34397535	0.18767925	0.0984646	0.02992365	0.008736547	0.005523012	0.23904738	0.2005263	0.13522875	0.1043555	0.0689655	0.01979365	0	0.000946275	0.0008113	0.000600875	0.000459	0.000296375	0.000166225	0.00008599
71	0.25	0.1	baseline	0	0.39469887	0.34859805	0.18211175	0.0972693	0.027355425	0.007638968	0.004953534	0.24307668	0.17497345	0.12335525	0.0931713	0.056746075	0	0	0.0009277	0.0008208	0.0005915	0.00045625	0.00030325	0.000163825	0.000088365
72	0.25	0.1	baseline	0	0.3687217	0.3482212	0.18924825	0.0851449	0.0293865	0.00750678	0.003398165	0.25083333	0.22247455	0.13161	0.09391535	0.0683908	0	0	0.00091516	0.000813	0.000583	0.00044925	0.00029775	0.0001596	0.000090865
73	0.25	0.1	baseline	0	0.40352083	0.3410166	0.1913355	0.0820703	0.030103025	0.007033612	0.00243842	0.2500641	0.1966802	0.1390505	0.1	0.06587305	0	0	0.000923105	0.00079705	0.000569625	0.0004395	0.000285125	0.000154775	0.000092815
74	0.25	0.1	baseline	0	0.36661227	0.34946105	0.184216	0.08114425	0.0321259	0.007255153	0.002675673	0.22333311	0.1845749	0.142857	0.09449405	0.0666667	0	0	0.00090906	0.000778375	0.000575625	0.00042975	0.000295875	0.00015985	0.00008942
75	0.25	0.1	baseline	0	0.37839278	0.3548437	0.18432525	0.08569125	0.031999	0.007915253	0	0.22249978	0.18307195	0.1403655	0.0909091	0.0666667	0	0	0.000870895	0.000767375	0.000570125	0.00043075	0.00030825	0.000161275	0.00008985
76	0.25	0.1	baseline	0	0.38991908	0.37705555	0.185954	0.0822242	0.025631	0.008695336	0	0.20014286	0.1769067	0.125	0.1	0.064012075	0.029257	0	0.00085277	0.0007602	0.000563375	0.000437	0.000301	0.000155725	0.00009031
77	0.25	0.1	baseline	0	0.39772071	0.37856105	0.18680875	0.08825245	0.030398925	0.008632142	0	0.22333311	0.1906296	0.125	0.09600615	0.0649387	0	0	0.000841485	0.00073645	0.00056	0.00043175	0.000295125	0.00015745	0.00009077
78	0.25	0.1	baseline	0	0.42712454	0.37150925	0.1881475	0.08394595	0.028224275	0.008565982	0	0.5	0.2201578	0.1400335	0.1072455	0.079841275	0.04150644	0.023023242	0.00084001	0.0007315	0.000563625	0.0004225	0.00028925	0.00015085	0.000088785
79	0.25	0.1	baseline	0	0.4254217	0.38438245	0.19116	0.0894413	0.033129625	0.009065294	0	0.27782073	0.18198635	0.125	0.101282	0.057420175	0	0	0.000823215	0.000741675	0.000549625	0.00041875	0.0002935	0.0001573	0.000084255
80	0.25	0.1	baseline	0	0.46218751	0.3740691	0.19931425	0.08949155	0.031898675	0.010213952	0.002647062	0.3125	0.20736295	0.133333	0.0967742	0.06309295	0	0	0.000844055	0.0007222	0.000553875	0.00041425	0.000279	0.000148775	0.0000774
81	0.25	0.1	baseline	0	0.44577381	0.3968188	0.19792475	0.09073515	0.0344215	0.007656701	0.002190266	0.25	0.1909522	0.12664475	0.0875959	0.064344525	0	0	0.000842595	0.000704875	0.00056225	0.00040125	0.000271125	0.000132975	0.00007392
82	0.25	0.1	baseline	0	0.43652591	0.37290485	0.196495	0.08743065	0.03283855	0.007338245	0.002323946	0.28593378	0.2146828	0.1280635	0.09449405	0.061580875	0	0	0.00081019	0.0006915	0.000565625	0.000383	0.000272625	0.00013735	0.00006843
83	0.25	0.1	baseline	0	0.46062792	0.39995145	0.193551	0.0881632	0.03158445	0.008312569	0.00230769	0.28593378	0.20060605	0.142857	0.105263	0.065309375	0	0	0.000818565	0.000702975	0.00055725	0.000384	0.0002635	0.000136525	0.00006449
84	0.25	0.1	baseline	0	0.46523623	0.37842135	0.19315825	0.08244935	0.03274905	0.007732075	0.003162941	0.22349978	0.20844265	0.136364	0.107143	0.0540541	0	0	0.00080304	0.000680725	0.0005575	0.0003885	0.000268	0.0001353	0.000061485
85	0.25	0.1	baseline	0	0.43974513	0.3738896	0.202159	0.08167045	0.03309045	0.008386994	0.003586958	0.20044444	0.1672622	0.11190475	0.0736224	0.0357143	0	0	0.000793885	0.0006639	0.000545375	0.00038775	0.00026	0.0001269	0.000057485
86	0.25	0.1	baseline	0	0.48090157	0.3765339	0.21662675	0.08042805	0.03137385	0.00595971	0.003666663	0.2505	0.1854171	0.125	0.0769231	0.0454545	0	0	0.000795205	0.00066185	0.000542625	0.00038125	0.0002555	0.0001274	0.00005543
87	0.25	0.1	baseline	0	0.4712804	0.38653985	0.20761975	0.08117165	0.031111675	0.00764938	0.005485076	0.2706923	0.222222	0.12983125	0.1	0.06428575	0	0	0.00075698	0.00067125	0.000540125	0.00038575	0.000246	0.0001223	0.00005983
88	0.25	0.1	baseline	0	0.46679714	0.3782253	0.20290925	0.08511465	0.028568175	0.007802271	0.004239853	0.285714	0.210714	0.12635875	0.0895722	0.0519737	0	0	0.00076179	0.000659575	0.000537125	0.0003855	0.0002435	0.0001165	0.000054385
89	0.25	0.1	baseline	0	0.42531036	0.3566168	0.2002295	0.0905295	0.03083385	0.01050097	0.005592057	0.33363603	0.2	0.142857	0.0869565	0.05505955	0	0	0.00076085	0.0006536	0.00053025	0.00037675	0.000241125	0.000116975	0.000054365
90	0.25	0.1	baseline	0	0.44511182	0.34570575	0.19918275	0.0918919	0.03353265	0.00903363	0.003713527	0.23112798	0.20041665	0.1403655	0.0909091	0.05357145	0	0	0.000743075	0.000640925	0.000507125	0.00037	0.0002375	0.000124	0.00005636
91	0.25	0.1	baseline	0	0.45683296	0.3472947	0.19267325	0.109994	0.039270375	0.008443393	0.005475455	0.28619019	0.21902145	0.133333	0.0869565	0.0519737	0	0	0.000734335	0.0006505	0.00050725	0.00036475	0.000234625	0.000123975	0.000048935
92	0.25	0.1	baseline	0	0.45402341	0.34580245	0.1969615	0.1061285	0.03837855	0.007864587	0.004077056	0.21807423	0.210526	0.12271325	0.08114035	0.05	0	0	0.00072341	0.0006283	0.000487125	0.0003655	0.000229625	0.0001231	0.00004598
93	0.25	0.1	baseline	0	0.47161687	0.3411714	0.1987765	0.110304	0.0398284	0.008357721	0.005483569	0.25107143	0.1953659	0.129561	0.082483	0.045300375	0	0	0.00071855	0.0006102	0.00048675	0.000369	0.00022475	0.000115	0.000051905
94	0.25	0.1	baseline	0	0.49713521	0.33814775	0.19654825	0.113557	0.044669675	0.0115516	0.005569427	0.32500018	0.18592575	0.12580125	0.07846155	0.037037	0	0	0.00073047	0.0006107	0.000489375	0.00036325	0.000217125	0.00012205	0.000051895
95	0.25	0.1	baseline	0	0.5215504	0.36061005	0.19816325	0.109099	0.039703325	0.008731522	0	0.25022727	0.2231109	0.125	0.09041395	0.044090875	0	0	0.00074723	0.000611725	0.000486875	0.00035175	0.00022775	0.000124625	0.00004446
96	0.25	0.1	baseline	0	0.50993515	0.3675681	0.201225	0.115377	0.034843325	0.008657162	0	0.24426667	0.2	0.12580125	0.07605905	0.03925925	0	0	0.00073691	0.00059965	0.000494125	0.0003515	0.000217125	0.000129175	0.0000425
97	0.25	0.1	baseline	0	0.49384209	0.3623743	0.209682	0.114017	0.04099455	0.01026535	0.003801523	0.30916053	0.2360293	0.142857	0.0930736	0.062181125	0	0	0.00072189	0.000585075	0.00048925	0.000352	0.000218375	0.000123775	0.000043445
98	0.25	0.1	baseline	0	0.50274866	0.3725108	0.2293575	0.1211885	0.041982125	0.010931892	0.003706148	0.333333	0.19017225	0.12835375	0.0909091	0.0277778	0	0	0.00070406	0.00059285	0.000490625	0.00034725	0.000218125	0.0001247	0.000041425
99	0.25	0.1	baseline	0	0.52203475	0.3991579	0.23791	0.123479	0.041973575	0.009218211	0.002597057	0.25	0.2005263	0.125	0.0851449	0.0541667	0	0	0.000686825	0.000598125	0.0004675	0.00035575	0.000218625	0.000121725	0.00004089
100	0.25	0.1	baseline	0	0.53681167	0.41302945	0.2293475	0.1328505	0.043621175	0.008907003	0.003621775	0.34834774	0.2145717	0.12835375	0.0833977	0.0490052	0	0	0.00069	0.000592125	0.00046725	0.00034775	0.000212375	0.0001183	0.000042845
101	0.25	0.1	baseline	0	0.52627017	0.39246305	0.21413325	0.1247355	0.046851425	0.009840521	0.003114837	0.29036095	0.1886513	0.1335405	0.0875959	0.04734215	0	0	0.000686075	0.000583975	0.000446875	0.00034975	0.000212	0.000114075	0.00003635
102	0.25	0.1	baseline	0	0.5295195	0.39144575	0.2263315	0.1185275	0.04479735	0.01032495	0.002003037	0.2505	0.188125	0.122159	0.0863354	0.054067025	0	0	0.000676335	0.00057015	0.000441875	0.00034325	0.000214875	0.000114075	0.000034355
103	0.25	0.1	baseline	0	0.56675051	0.4004855	0.244676	0.119447	0.046043775	0.011409655	0.00833581	0.23096131	0.1821021	0.1156085	0.0754986	0.0454545	0	0	0.00067238	0.000559525	0.00045275	0.00033275	0.00020975	0.000111	0.00003632
104	0.25	0.1	baseline	0	0.5848478	0.40057795	0.23971825	0.118658	0.044675325	0.012219625	0.006600003	0.30033333	0.17673835	0.117647	0.08166665	0.047077875	0	0	0.000698635	0.0005505	0.00044375	0.0003255	0.00020575	0.000107525	0.00004517
105	0.25	0.1	baseline	0	0.58909868	0.4206593	0.2295155	0.122054	0.043289675	0.011538456	0.006780827	0.2283336	0.166667	0.106725	0.0769231	0.042608725	0	0	0.000691125	0.000546075	0.000442625	0.00033175	0.000202125	0.000101975	0.00004813
106	0.25	0.1	baseline	0	0.58301609	0.42152995	0.2247735	0.1211315	0.04852535	0.013061554	0.00725275	0.21714314	0.1821021	0.125	0.09175085	0.048369575	0	0	0.00067453	0.000536975	0.000437625	0.00031825	0.000205	0.0000987	0.00004513
107	0.25	0.1	baseline	0	0.55364144	0.42925945	0.23737775	0.1233995	0.04738615	0.01287789	0.007086507	0.27333306	0.21917615	0.111111	0.08166665	0.036706325	0	0	0.000652535	0.000531675	0.00042875	0.00032925	0.00020325	0.000099275	0.000043645
108	0.25	0.1	baseline	0	0.55063384	0.4234146	0.2287195	0.1191225	0.051190325	0.01335337	0.007138108	0.25125	0.2	0.126008	0.0750469	0.0285714	0	0	0.000649895	0.00053235	0.000429625	0.00031275	0.000204125	0.000098175	0.000038715
109	0.25	0.1	baseline	0	0.55901605	0.40649305	0.22284125	0.116842	0.05051965	0.015015975	0.007067541	0.23694106	0.2	0.125	0.0769231	0.039615375	0	0	0.00062219	0.000527025	0.000420625	0.00030825	0.000200375	0.000102275	0.00004765
110	0.25	0.1	baseline	0	0.57530865	0.41684155	0.220415	0.1109375	0.055330875	0.0151224	0.003449477	0.22227251	0.212121	0.121212	0.0754986	0.037037	0	0	0.0006004	0.00053705	0.000424875	0.000302	0.00019875	0.000101975	0.00005165
111	0.25	0.1	baseline	0	0.59173048	0.42387405	0.22061925	0.121988	0.054730725	0.01291768	0.009641926	0.29451015	0.214286	0.14417975	0.0833333	0.0434783	0	0	0.0005875	0.00051615	0.000416875	0.00030325	0.0001885	0.000097625	0.000051665
112	0.25	0.1	baseline	0	0.56306825	0.42630355	0.228745	0.1136215	0.0534081	0.01422448	0.00950661	0.30530452	0.21444125	0.112745	0.0833333	0.0386207	0	0	0.00059483	0.00049555	0.000411875	0.0002995	0.000194125	0.0000993	0.00005167
113	0.25	0.1	baseline	0	0.54027579	0.43653725	0.2230585	0.120331	0.053925975	0.01440268	0	0.208	0.15677085	0.1063445	0.06417295	0	0	0	0.000578965	0.00050235	0.0004075	0.00030425	0.000185375	0.000095775	0.000044755
114	0.25	0.1	baseline	0	0.52386427	0.44673285	0.2198665	0.114852	0.05647415	0.011847815	0	0.25035714	0.2308972	0.1311595	0.096875	0.0422241	0	0	0.000571325	0.000507025	0.00040525	0.00028825	0.000193875	0.000092925	0.000046225
115	0.25	0.1	baseline	0	0.50998213	0.4507914	0.22236775	0.117739	0.0517415	0.009559758	0.002354339	0.23566833	0.2007143	0.11547725	0.07275135	0.0377747	0	0	0.00056264	0.00050475	0.000398375	0.000278	0.000192625	0.000094925	0.00004869
116	0.25	0.1	baseline	0	0.50966352	0.4689199	0.2147565	0.1114695	0.046556275	0.008018653	0.002318501	0.21064296	0.1728842	0.111111	0.06155305	0	0	0	0.00057128	0.000510325	0.0003855	0.00027475	0.00018625	0.000089775	0.000046705
117	0.25	0.1	baseline	0	0.51123736	0.4159621	0.216244	0.111686	0.04338845	0.008079289	0.002408759	0.25083333	0.1821021	0.136364	0.0909091	0.037037	0	0	0.00057388	0.000504	0.00037825	0.00028025	0.000186375	0.000087925	0.00004771
118	0.25	0.1	baseline	0	0.51192503	0.4358047	0.2223505	0.1128825	0.053261825	0.009446075	0	0.2525	0.1909522	0.12708325	0.0750469	0.029484	0	0	0.00055122	0.000501725	0.0003655	0.0002675	0.0001845	0.00008085	0.00005314
119	0.25	0.1	baseline	0	0.53281037	0.4398083	0.21636675	0.113789	0.04949925	0.009188756	0.001245281	0.25027778	0.2005263	0.130435	0.06742425	0	0	0	0.00055511	0.000495825	0.000365625	0.00026225	0.0001815	0.000071725	0.00005662
120	0.25	0.1	baseline	0	0.5544611	0.4225014	0.23304075	0.1138875	0.055549825	0.008309128	0.00261559	0.25083333	0.2	0.126008	0.07229965	0	0	0	0.00055053	0.0004913	0.000372125	0.00026225	0.000176875	0.000067075	0.000056105
-12	0.25	0.1	baseline	0	0.25470746	0.21407935	0.11587075	0.064277	0.0363764	0.005678181	0.003373379	0.26196888	0.21676885	0.16821175	0.143912	0.11780125	0.057063535	0.051206859	0.001673005	0.00154265	0.00112675	0.000884	0.00070675	0.000412575	0.000319065
-11	0.25	0.1	baseline	0	0.25830648	0.21422385	0.11673275	0.06727555	0.038217475	0.006644422	0.002903855	0.25431963	0.2189236	0.17666125	0.139535	0.116612	0.083166635	0.065190226	0.00166331	0.00153825	0.00110875	0.00087675	0.000698	0.0004009	0.000321365
-10	0.25	0.1	baseline	0	0.25630603	0.2054627	0.11811725	0.0707182	0.03671565	0.007640721	0.003387119	0.2296619	0.2165163	0.166667	0.142857	0.1202795	0.080948615	0.056904804	0.00167612	0.001511425	0.001095875	0.000874	0.000691125	0.0003949	0.000310945
-9	0.25	0.1	baseline	0	0.26711807	0.22850695	0.12081425	0.0714362	0.035833425	0.00698945	0.003032268	0.27007362	0.21781175	0.17249225	0.139867	0.11233125	0.062316175	0.0434783	0.00164527	0.00148485	0.001085875	0.000871	0.000686375	0.000407175	0.00029362
-8	0.25	0.1	baseline	0	0.26425738	0.24087665	0.11736625	0.07187205	0.03817225	0.006436795	0.003016115	0.24083359	0.21037215	0.17084175	0.140488	0.107999	0.066612055	0.046046484	0.001628025	0.001454125	0.001085125	0.00087175	0.000684	0.000389325	0.000279315
-7	0.25	0.1	baseline	0	0.2673938	0.2251989	0.11527075	0.07334965	0.036636925	0.00870634	0.003014696	0.23142427	0.21193625	0.17679775	0.138248	0.110119	0.08313489	0.021999978	0.00162577	0.0014419	0.001079875	0.00086625	0.000692875	0.000393275	0.000274495
-6	0.25	0.1	baseline	0	0.26783459	0.21235	0.11435825	0.07387875	0.038095475	0.008811504	0.002672594	0.23716589	0.22750355	0.16810375	0.135585	0.11215275	0.066111145	0.044763122	0.001603035	0.00144925	0.001076	0.000854	0.00068775	0.0004158	0.000278465
-5	0.25	0.1	baseline	0	0.26337565	0.2072327	0.11373775	0.07861345	0.0371404	0.008186486	0.004364844	0.21459212	0.2032862	0.1567915	0.133333	0.10234675	0.05797225	0.034137972	0.001562585	0.00144285	0.001069	0.0008615	0.00068	0.0004283	0.00027657
-4	0.25	0.1	baseline	0	0.27606674	0.22154615	0.115959	0.0776343	0.037859175	0.007539534	0.003570365	0.22954625	0.20422275	0.1722395	0.145898	0.1153655	0.067031795	0.058196192	0.001534345	0.001474625	0.001045875	0.00087025	0.000688125	0.000412525	0.00027212
-3	0.25	0.1	baseline	0	0.27117333	0.2213561	0.11390625	0.0729816	0.036451975	0.00673901	0.002416331	0.22244876	0.20990945	0.1533675	0.126132	0.1036935	0.06756854	0.028285686	0.00149945	0.00145555	0.00104475	0.00086375	0.000682375	0.00041115	0.000263675
