MONTH	P_TC	P_PFPR	P_TACT	FREQ_580Y_99	FREQ_580Y_95	FREQ_580Y_75	FREQ_580Y_50	FREQ_580Y_25	FREQ_580Y_05	FREQ_580Y_01	TF_99	TF_95	TF_75	TF_50	TF_25	TF_05	TF_01	PFPR_99	PFPR_95	PFPR_75	PFPR_50	PFPR_25	PFPR_05	PFPR_01	ELIMINATION
2	0.5	10	2	0.013264852	0.010275597	0.006758506	0.0051389	0.003802129	0.002475174	0.001291991	16.99107907	16.75705382	16.57384896	16.41051846	16.31459468	16.13678231	16.04655691	10.483831	10.439495	10.4057	10.377	10.3482	10.315005	10.261231	0
2	0.75	0.1	0	0.159597789	0.094240974	0.028287527	0.00566939	0.000581735	0	0	25.13598105	23.61587154	21.8985134	20.40797929	18.83483357	17.16878178	15.27590957	0.099042596	0.090930915	0.0806752	0.07469185	0.065637125	0.05541533	0.050021747	99
2	0.75	0.1	1	0.110959962	0.078360887	0.020698002	0.00714023	0.000815504	0	0	22.20698279	21.83779413	19.97678019	18.64641127	17.56825649	15.53420691	14.89824922	0.1021921	0.088895115	0.077102225	0.0694658	0.062686	0.05438171	0.048178931	100
2	0.75	0.1	2	0.132301917	0.07466842	0.016649133	0.002487446	0.000471946	0	0	24.02626417	21.75784906	19.79234973	18.31885246	16.98448209	14.84205163	14.25001787	0.094413714	0.088416865	0.076862025	0.07054145	0.062266425	0.052708855	0.048222018	100
2	0.75	1	0	0.084825218	0.05084843	0.026411703	0.017626862	0.008458014	0.00327298	0.002269712	21.27235173	20.74398228	20.15541387	19.81717394	19.46806213	19.02439398	18.74434351	1.251508	1.2352	1.2083	1.186925	1.16634	1.1524935	1.1251266	0
2	0.75	1	1	0.073234032	0.048567646	0.02678271	0.015177278	0.008353086	0.003900472	0.002763341	19.44987877	18.96827495	18.38898897	18.11613165	17.80275726	17.22021531	17.06294783	1.2139902	1.19649	1.17203	1.15234	1.1368725	1.10536	1.0870076	0
2	0.75	1	2	0.068794299	0.048387532	0.027299403	0.0182106	0.010522892	0.003550052	0.001797774	18.77681206	18.27780111	17.95323748	17.74724338	17.40411173	16.9155136	16.63773212	1.2117998	1.197939	1.176565	1.15707	1.1345525	1.1079405	1.0844851	0
2	0.75	10	0	0.031662292	0.022175487	0.017288086	0.013174819	0.010005315	0.007048427	0.005095705	18.9998457	18.90439456	18.72891958	18.58906855	18.47206034	18.31119873	18.28101647	10.345563	10.32939	10.2872	10.26235	10.228425	10.197915	10.182694	0
2	0.75	10	1	0.024163934	0.022721326	0.016050515	0.013129652	0.00980972	0.006606805	0.004367757	17.51867964	17.44730759	17.26743013	17.16600561	17.06215727	16.87840597	16.71456607	10.178832	10.159235	10.118075	10.0958	10.06405	10.035765	10.0180489	0
2	0.75	10	2	0.023513793	0.020897891	0.015826817	0.012074305	0.009525254	0.007005274	0.004802523	17.33058179	17.23371807	17.0609696	16.93209918	16.81547281	16.65710676	16.56326111	9.8714093	9.8509095	9.818535	9.79016	9.7642	9.736287	9.7071055	0
3	0.25	0.1	0	0.054694838	0.01747557	0.000512593	0.000199815	0	0	0	25.22641142	23.74938532	20.81236018	18.34862385	16.94466864	14.21047501	12.71001422	0.15705891	0.1433723	0.12278275	0.1109505	0.0963029	0.075310795	0.067353979	0
3	0.25	0.1	1	0.033122895	0.017398055	0.000628637	0.000186475	0	0	0	23.75906928	22.22699094	18.25569358	16.41568539	13.74946152	11.96725716	10.65786799	0.14767615	0.14098965	0.121232	0.1083425	0.094636125	0.08105906	0.073655632	1
3	0.25	0.1	2	0.043104242	0.014251048	0.000761715	0.000181338	0	0	0	24.59117588	21.75209644	18.18181818	16.3306926	14.20454545	11.69381172	7.718232044	0.15881778	0.14697355	0.1242055	0.1118525	0.1006555	0.08117886	0.06909475	1
3	0.25	1	0	0.014577161	0.010704583	0.002070415	0.00049251	0.000148401	7.47E-05	5.65E-05	20.48288125	20.01121099	19.38698197	18.71785156	17.91354347	17.00024263	16.54699383	1.2072167	1.190669	1.17174	1.14795	1.12829	1.0934485	1.0866626	0
3	0.25	1	1	0.01487089	0.007665332	0.003928783	0.001169429	0.0002982	4.78E-05	1.96E-05	18.58119266	17.89871169	16.71094545	16.1784446	15.52226002	14.74516657	14.44647432	1.2091658	1.1896465	1.16668	1.150155	1.12633	1.0940635	1.0801787	0
3	0.25	1	2	0.017874367	0.008678299	0.002623378	0.000672819	0.000197482	2.00E-05	0	18.31245911	17.73447915	16.51479894	15.92711263	15.19110493	14.30285245	13.79263442	1.2134268	1.1926705	1.1560875	1.13637	1.1160475	1.078663	1.0567714	0
3	0.25	10	0	0.005684229	0.004585178	0.002824351	0.001705848	0.001056719	0.000548451	0.000294261	18.20848133	18.04209124	17.69379661	17.48599436	17.24246457	16.93868135	16.85228851	10.650132	10.634115	10.5882	10.5556	10.530975	10.48353	10.464163	0
3	0.25	10	1	0.005784824	0.004851788	0.002526951	0.001514977	0.001014396	0.000452421	0.000164802	15.92612389	15.85091478	15.55454506	15.26672943	15.0977931	14.82009602	14.72369575	10.566417	10.54873	10.5247	10.47525	10.43925	10.386785	10.369879	0
3	0.25	10	2	0.006438676	0.004414081	0.002558271	0.001773695	0.001055593	0.000649988	0.000444995	15.77167839	15.51564151	15.25375829	15.06048336	14.79087769	14.5045654	14.4322184	10.448214	10.427505	10.381875	10.3478	10.306975	10.27373	10.257729	0
3	0.5	0.1	0	0.059996758	0.035157181	0.005295604	0.000596318	0.000196117	0	0	25.00115207	23.43684528	21.1395974	19.58127116	18.30764857	15.9146026	14.71384405	0.15087982	0.1481774	0.13198825	0.116347	0.10669075	0.093007465	0.083200781	65
3	0.5	0.1	1	0.080243454	0.035338246	0.004681597	0.000362083	0.000173658	0	0	23.41293461	21.27861089	19.45717545	18.18181818	17.2136721	15.35460066	14.69068729	0.15207224	0.14117965	0.12755225	0.11692	0.106505	0.08988269	0.085629351	94
3	0.5	0.1	2	0.074523953	0.032231892	0.008274603	0.000530537	0.000156538	0	0	23.57597382	21.14666589	18.95998303	17.73566044	16.15424905	15.12245963	13.33672673	0.15297391	0.1472769	0.12903175	0.118374	0.10958775	0.09723091	0.08776724	95
3	0.5	1	0	0.028160848	0.020223381	0.011853681	0.005850347	0.00241649	0.000569067	0.00037047	20.99958311	20.27882291	19.88771931	19.52240837	19.10133642	18.51918706	18.27050062	1.3528761	1.348004	1.305605	1.28629	1.2681525	1.2413045	1.2251979	0
3	0.5	1	1	0.022750079	0.016912118	0.008658318	0.004149036	0.001469706	0.00038307	0.000323389	19.11290121	18.83201412	18.16569155	17.69388098	17.18382807	16.44575505	16.23757864	1.335041	1.328973	1.2976675	1.275435	1.252545	1.219697	1.2001981	0
3	0.5	1	2	0.033138025	0.0232011	0.008387114	0.003802966	0.001721078	0.000391379	0.000118727	18.3004885	18.02565359	17.69215884	17.24029166	16.85711149	16.28377965	15.90649273	1.3254363	1.310868	1.28108	1.256025	1.2378875	1.204007	1.1817757	0
3	0.5	10	0	0.011926349	0.009943184	0.006914288	0.004859293	0.003380781	0.002416143	0.001927812	18.77386198	18.67532042	18.37724192	18.25737851	18.10040059	17.89311283	17.85120861	10.746604	10.71903	10.684075	10.641	10.6057	10.558545	10.533436	0
3	0.5	10	1	0.011704214	0.008628397	0.006446934	0.004883348	0.003679893	0.002002735	0.001502256	16.9936809	16.91045707	16.73402076	16.55536066	16.40927992	16.26308215	16.17558408	10.575003	10.545125	10.504975	10.48175	10.444425	10.40413	10.365258	0
3	0.5	10	2	0.013479685	0.010132653	0.006720417	0.005102519	0.003805913	0.002479318	0.001218415	17.10279422	16.99184024	16.76828769	16.57465061	16.43565427	16.24150331	16.11728325	10.237297	10.20912	10.174975	10.1485	10.113175	10.08183	10.052224	0
3	0.75	0.1	0	0.169261311	0.091962405	0.027637704	0.005476516	0.000609972	0	0	24.80455897	23.1253501	21.69984285	20.26584507	18.75629653	16.73925139	14.91938257	0.097265619	0.088507195	0.077681225	0.07090855	0.063380725	0.053489455	0.046810855	99
3	0.75	0.1	1	0.112357586	0.080136955	0.023882813	0.007766551	0.000757636	0	0	23.84240496	21.33574895	20.22257511	18.87762987	17.70174462	15.78571429	15.49636477	0.099560862	0.084254775	0.074212075	0.0656834	0.0607914	0.0532001	0.046736554	100
3	0.75	0.1	2	0.124018482	0.073343703	0.015766084	0.001989184	0.000434595	0	0	22.27811945	21.7078821	19.79833743	18.29255374	16.86967479	15.45476659	14.37508463	0.093741266	0.08545198	0.074533525	0.06730005	0.058774475	0.05021062	0.046499745	100
3	0.75	1	0	0.08658839	0.052219294	0.027055607	0.017641117	0.008551544	0.003351156	0.00218492	20.56674323	20.53432957	19.99416124	19.62228343	19.36184947	18.8605236	18.78841564	1.2397619	1.2320385	1.202415	1.18298	1.15984	1.139184	1.1285997	0
3	0.75	1	1	0.07227574	0.048739492	0.027130051	0.015718906	0.008251381	0.003713797	0.002741041	19.14011108	18.9894255	18.40055687	18.04007981	17.74313367	17.26373739	17.02577769	1.1946535	1.1794535	1.1568575	1.135505	1.12129	1.096987	1.0624426	0
3	0.75	1	2	0.067276058	0.04940895	0.027695392	0.01820636	0.010423356	0.003482813	0.00175802	18.81152984	18.53084984	18.00826918	17.66197393	17.30913077	17.02793801	16.72809639	1.1924706	1.175679	1.1508975	1.13209	1.113625	1.081075	1.0594139	0
3	0.75	10	0	0.032453675	0.022694078	0.017525473	0.013358144	0.010289484	0.007195702	0.005069616	18.74096974	18.71549282	18.6074465	18.47816216	18.35610733	18.17067865	18.11065629	10.34196	10.319105	10.2808	10.2531	10.229175	10.18227	10.17425	0
3	0.75	10	1	0.024436649	0.022679977	0.016139187	0.013217466	0.00990112	0.006670728	0.004251912	17.38590288	17.29885447	17.12698682	16.99660947	16.8839269	16.75502232	16.6555307	10.116672	10.073945	10.021625	10.0046	9.97581	9.9446585	9.917222	0
3	0.75	10	2	0.023669091	0.021158139	0.015696826	0.012197568	0.009498129	0.007065105	0.00473093	17.52292693	17.50060364	17.34608367	17.26121367	17.11811525	16.92209766	16.84452007	9.492731	9.4762205	9.4441175	9.411425	9.394405	9.3685755	9.3399101	0
4	0.25	0.1	0	0.053857577	0.017224146	0.000461007	0.000213965	0	0	0	26.34209372	25.32871183	21.37219335	19.04806835	17.41836551	15.22696659	11.78803419	0.15370423	0.14361535	0.12130125	0.108958	0.0950716	0.07264614	0.063936765	0
4	0.25	0.1	1	0.034072402	0.01873023	0.000619093	0.000196954	0	0	0	24.52985242	21.29972248	18.69905689	16.41361859	14.7497843	12.49530075	10.73675484	0.14821494	0.13927095	0.12039325	0.107001	0.0930476	0.08151856	0.072517063	1
4	0.25	0.1	2	0.044554721	0.014512929	0.000738531	0.000178022	0	0	0	23.83883721	21.98243664	18.83984625	16.66666667	14.83717324	11.69098532	10.93440644	0.15509993	0.14300185	0.123376	0.109288	0.10019275	0.079473335	0.0700627	1
4	0.25	1	0	0.014956875	0.010790941	0.002030536	0.000599199	0.000155146	7.53E-05	4.80E-05	20.60176662	20.20872855	19.26465805	18.76764576	17.93229671	16.90977201	16.60460218	1.2046683	1.1923875	1.16972	1.14571	1.1249675	1.092167	1.0829111	0
4	0.25	1	1	0.01477736	0.007935888	0.003868626	0.001180361	0.000251407	3.99E-05	1.96E-05	18.47259459	17.84950817	16.98160183	16.29057547	15.79721916	14.99824507	14.41731233	1.2038645	1.186993	1.1632475	1.143395	1.126525	1.090094	1.0712299	0
4	0.25	1	2	0.017783203	0.008717875	0.002554599	0.000654508	0.000185615	1.93E-05	0	17.76941471	17.36205284	16.83511916	16.02537009	15.47717337	14.53950444	14.25371468	1.2109444	1.1842695	1.1512575	1.12891	1.1106	1.0718395	1.0459619	0
4	0.25	10	0	0.005651158	0.004646171	0.002805757	0.001713395	0.001100782	0.00052333	0.000315473	18.26522511	18.10314118	17.59763044	17.37355243	17.16599756	16.88133053	16.76483823	10.657724	10.63913	10.593675	10.56595	10.532425	10.486185	10.470045	0
4	0.25	10	1	0.005801378	0.004944754	0.002505736	0.0015206	0.000998642	0.000424377	0.000158582	15.93533827	15.68245516	15.39126478	15.15082135	14.9386113	14.72358182	14.46618058	10.545792	10.519525	10.489	10.45335	10.415425	10.3737	10.334143	0
4	0.25	10	2	0.006202311	0.004466993	0.00257003	0.001768648	0.001052899	0.000622291	0.000432868	15.67336817	15.49213327	15.19747286	14.92705334	14.70061527	14.51247349	14.27537249	10.347971	10.328355	10.27245	10.2356	10.19805	10.162685	10.124403	0
4	0.5	0.1	0	0.061066662	0.03526016	0.005884148	0.000593825	0.000236436	0	0	24.76010358	23.35117071	21.62028146	20.26746006	18.96067861	16.82193888	15.73565789	0.15143825	0.14680325	0.1291855	0.1142975	0.104893	0.08821143	0.081780212	65
4	0.5	0.1	1	0.082085901	0.03426276	0.004713527	0.000441493	0.000177722	0	0	22.29863512	21.43337604	19.24559616	17.94398793	16.68116737	14.89796946	14.35476988	0.14585301	0.14080335	0.1251665	0.114933	0.103741	0.087855	0.082500954	94
4	0.5	0.1	2	0.076912798	0.031473036	0.006998818	0.000590125	0.000189515	0	0	22.86715849	21.49826395	19.27677706	18.00987729	16.81133989	14.74179789	13.53494717	0.15010134	0.14312475	0.1274375	0.115511	0.10749475	0.09535952	0.089792683	95
4	0.5	1	0	0.028411196	0.02003395	0.012261943	0.006015341	0.002445959	0.00052659	0.000375889	20.18738926	20.08823752	19.7011557	19.2793223	18.80050041	18.37085551	17.8735674	1.3505645	1.332813	1.3004725	1.279135	1.26534	1.236299	1.2191063	0
4	0.5	1	1	0.022875842	0.016867812	0.008982385	0.004063936	0.001578637	0.000475757	0.000232469	18.87009444	18.40721068	17.9968626	17.55145494	17.09378446	16.73914418	16.26749742	1.3254	1.3193375	1.28663	1.265415	1.236355	1.211763	1.1868128	0
4	0.5	1	2	0.034015154	0.023265255	0.008032131	0.003848152	0.001697719	0.000364191	0.000124894	18.54616767	18.05423081	17.55108274	17.24494691	16.85440572	16.06341638	15.9464048	1.3165764	1.3005285	1.2656475	1.24391	1.222045	1.186094	1.1734677	0
4	0.5	10	0	0.011883543	0.010293809	0.006904446	0.004954823	0.003415319	0.002522881	0.002031263	18.6322239	18.48521965	18.3362547	18.20158768	18.04759418	17.74990409	17.62809147	10.737151	10.715635	10.6686	10.64135	10.6028	10.567615	10.555847	0
4	0.5	10	1	0.011777192	0.008672829	0.006520133	0.004875175	0.003586236	0.00203879	0.001577157	16.9164384	16.8262809	16.63075948	16.46031397	16.34240571	16.19220664	16.10100383	10.536791	10.510055	10.45775	10.42915	10.400675	10.35902	10.337113	0
4	0.5	10	2	0.013865351	0.010012699	0.006697738	0.005198518	0.003730345	0.002453837	0.001171409	16.82411676	16.71959238	16.5661104	16.38802373	16.27088253	16.03754911	15.85627745	9.9943207	9.987671	9.94865	9.91525	9.8844325	9.8550655	9.8355841	0
4	0.75	0.1	0	0.184295666	0.093891915	0.030720805	0.005429968	0.000706467	0	0	24.60549095	23.5614163	21.63890797	20.30159194	19.11617262	17.15706276	16.38615613	0.093722432	0.08522905	0.075521825	0.06793755	0.0611932	0.05098739	0.043743638	99
4	0.75	0.1	1	0.114925219	0.085895985	0.022410155	0.00767898	0.001029253	0	0	22.61069714	21.55349248	19.79803902	18.26693858	17.4811366	15.65308083	14.65055496	0.096375166	0.081569565	0.072348975	0.06370845	0.058508525	0.04881475	0.04558702	100
4	0.75	0.1	2	0.120897661	0.072523943	0.014452197	0.001782187	0.00035791	0	0	21.97161709	21.13048787	19.00352113	18.01467863	16.46067152	15.09352787	13.29528364	0.091561287	0.08302204	0.071625275	0.06493035	0.0566539	0.049169345	0.045393312	100
4	0.75	1	0	0.088561354	0.053623829	0.027495341	0.018000807	0.008775661	0.003553972	0.002196534	20.72901336	20.42386492	19.81719835	19.51944583	19.27232601	18.83419587	18.5482794	1.2344422	1.2247925	1.191835	1.17621	1.1506175	1.129492	1.1181565	0
4	0.75	1	1	0.074171989	0.047888612	0.026961452	0.015715853	0.008073386	0.003753968	0.002557868	18.83658953	18.71483655	18.21778475	17.90251614	17.69406981	17.45328977	17.39264338	1.1788984	1.1637265	1.138885	1.121985	1.10327	1.081525	1.0486015	0
4	0.75	1	2	0.066216286	0.049995236	0.027624684	0.017815382	0.010630295	0.003487983	0.00168741	18.78628375	18.57530646	18.05946961	17.74773982	17.26844022	16.89035313	16.72814283	1.1707719	1.148727	1.126945	1.11026	1.0925225	1.0678555	1.0445066	0
4	0.75	10	0	0.032748633	0.023523292	0.01780934	0.013595565	0.010363435	0.007433689	0.005077337	18.76170527	18.69407914	18.42512744	18.33350906	18.24465218	18.08585076	17.89719034	10.329387	10.317795	10.2688	10.2461	10.21605	10.18795	10.169453	0
4	0.75	10	1	0.024381715	0.022616687	0.016060583	0.013179927	0.009891322	0.006678967	0.004170392	17.25128499	17.13607059	17.0347486	16.87301097	16.74307337	16.62566938	16.50819395	10.016021	10.00585	9.957355	9.933365	9.905245	9.8685715	9.841251	0
4	0.75	10	2	0.023749625	0.021721976	0.015640789	0.012430868	0.009451661	0.007075801	0.00461854	17.46520912	17.32461392	17.20559504	17.05165375	16.90936498	16.67116856	16.60347219	9.1633855	9.1481185	9.106455	9.08399	9.0627975	9.027383	8.9973465	0
5	0.25	0.1	0	0.049460786	0.016269532	0.000487845	0.000245767	0.000107588	0	0	23.86859838	23.53551379	21.08047898	18.73207598	17.16807782	14.84964603	13.84310897	0.15402958	0.14506385	0.12213075	0.108499	0.09500885	0.071247375	0.065279175	0
5	0.25	0.1	1	0.03374303	0.01780586	0.00069772	0.000228262	0	0	0	24.22909981	21.59156009	17.94844145	16.24338793	14.02503489	11.50482884	9.885131443	0.14907581	0.1383375	0.1200615	0.1049025	0.091735225	0.07933501	0.071089797	1
5	0.25	0.1	2	0.044757782	0.015563501	0.000857072	0.0002092	0	0	0	24.12921784	21.36018735	18.09057203	16.45830078	14.57162087	11.32692708	10.03079107	0.15388685	0.14446235	0.12226825	0.107898	0.09903735	0.07907522	0.070997565	1
5	0.25	1	0	0.015432321	0.010832442	0.002135124	0.000617555	0.000152862	6.63E-05	3.78E-05	21.0969922	20.05392183	19.10586962	18.30012222	17.91190537	16.85781741	16.12570713	1.2000716	1.187916	1.166955	1.144835	1.1279275	1.092903	1.079991	0
5	0.25	1	1	0.014318438	0.008282036	0.003945805	0.001108236	0.000229941	4.07E-05	1.89E-05	18.03278166	17.5968249	16.71982209	16.07560833	15.32676435	14.48857049	14.04649589	1.1952248	1.1882855	1.1590025	1.14103	1.117755	1.0892095	1.0669424	0
5	0.25	1	2	0.017771805	0.008530288	0.002453545	0.000675866	0.000189033	3.79E-05	1.99E-05	17.36730046	17.043284	16.21829458	15.67973518	15.164047	14.30631185	14.0078029	1.2002901	1.17813	1.1448575	1.122265	1.1033675	1.061308	1.0411371	0
5	0.25	10	0	0.005643777	0.004651137	0.002837488	0.001721048	0.001106193	0.000520337	0.000294439	17.86204386	17.67023725	17.46949953	17.30459082	17.06696989	16.68338296	16.35449427	10.670732	10.636975	10.594275	10.56165	10.529575	10.482435	10.431287	0
5	0.25	10	1	0.005603261	0.005027438	0.002476632	0.001543288	0.000979475	0.000445229	0.000172715	15.63681132	15.53302935	15.23788373	15.07250571	14.84914127	14.46000862	14.28204692	10.535024	10.491895	10.4711	10.4357	10.38705	10.34066	10.314745	0
5	0.25	10	2	0.006213473	0.004507424	0.002562297	0.001762756	0.001065157	0.000577576	0.000428919	15.39918789	15.3004357	15.04175225	14.88187401	14.64484059	14.44663819	14.20362536	10.245475	10.21837	10.172675	10.1312	10.0935	10.057035	10.031962	0
5	0.5	0.1	0	0.064295371	0.034690284	0.006206654	0.000613042	0.00023114	0	0	23.66140782	23.22930612	21.12687219	19.83188529	18.47721438	16.69151298	15.44412775	0.1499946	0.14276595	0.1291175	0.1137415	0.10240275	0.08595244	0.080222054	65
5	0.5	0.1	1	0.079980168	0.032919555	0.005488855	0.000431108	0.000186643	0	0	22.51131796	21.5178341	19.67240859	18.02613324	16.68080984	14.99530511	13.4311019	0.14617171	0.1379895	0.12296825	0.112963	0.10259125	0.085616015	0.079709287	94
5	0.5	0.1	2	0.076234264	0.032040752	0.005981006	0.000656044	0.000210801	0	0	21.92882152	20.63372161	18.75	17.81404082	16.58060952	14.81125398	13.92595997	0.1447264	0.13925165	0.12409475	0.115425	0.1053225	0.093909365	0.086813592	95
5	0.5	1	0	0.028421024	0.020437308	0.012117064	0.006229929	0.002414053	0.000531702	0.000376838	20.21500921	19.99836834	19.51155624	19.1597519	18.66215974	18.12785943	17.83361152	1.3399701	1.325052	1.2989275	1.27672	1.258615	1.2315875	1.2203153	0
5	0.5	1	1	0.022919832	0.017025882	0.008893211	0.004166076	0.00152546	0.000396349	0.000241444	18.98115402	18.35344733	17.84210003	17.310964	17.00101332	16.41737894	16.08860624	1.3180299	1.3041855	1.2783575	1.250355	1.2304725	1.193447	1.1844862	0
5	0.5	1	2	0.034023374	0.023312559	0.007859245	0.003797079	0.001625037	0.000373554	9.24E-05	18.17597615	17.97544005	17.47410958	17.20401374	16.83891307	16.2878809	16.11755753	1.2986451	1.2897085	1.2521425	1.226405	1.2055175	1.172868	1.1549155	0
5	0.5	10	0	0.012148627	0.010593354	0.006830933	0.005086678	0.003481624	0.002590731	0.002020288	18.53803015	18.40781715	18.17422733	18.06845225	17.89196937	17.75459335	17.65406453	10.737183	10.707705	10.6733	10.63375	10.5908	10.5597	10.535061	0
5	0.5	10	1	0.011962952	0.00889885	0.006657071	0.004928849	0.003548191	0.002099077	0.001584768	16.99155062	16.7821509	16.57326423	16.40036105	16.22798398	16.03660944	15.9330926	10.500563	10.46364	10.4174	10.3878	10.361275	10.31764	10.305059	0
5	0.5	10	2	0.014055612	0.010054467	0.006696253	0.005327087	0.003712214	0.002403975	0.001164368	16.69895745	16.59087689	16.37809419	16.24570105	16.11785325	15.9587374	15.88259379	9.8045787	9.778165	9.7504825	9.722075	9.69964	9.6572865	9.6350835	0
5	0.75	0.1	0	0.187293519	0.093283622	0.033094022	0.005279458	0.000743804	0.000258082	0	25.86124446	24.05336354	21.36031504	20.25589653	18.96063066	16.73437463	15.80273504	0.089758889	0.08332717	0.07384125	0.0660373	0.05875045	0.04855423	0.044156013	99
5	0.75	0.1	1	0.113162912	0.09133835	0.022379208	0.00754277	0.000737376	0	0	22.16527206	21.95158139	19.68606058	18.41902669	17.2071366	14.71353651	14.12793144	0.090242589	0.080435945	0.06982275	0.06200225	0.054536125	0.04710143	0.043986625	100
5	0.75	0.1	2	0.115404945	0.073031488	0.01620428	0.00209718	0.000366406	0	0	22.36357022	21.06032907	19.62220034	18.00981756	16.84223321	15.06040226	13.91003729	0.085779196	0.07834935	0.06875945	0.0627995	0.05450415	0.04588511	0.041834643	100
5	0.75	1	0	0.089633871	0.055012663	0.027856407	0.018248989	0.009068258	0.003489566	0.002352153	20.31138235	20.06789811	19.72481742	19.40373109	19.02869639	18.70945905	18.49326333	1.2295886	1.2187155	1.188475	1.167335	1.1475675	1.121892	1.1039029	0
5	0.75	1	1	0.074701725	0.047098451	0.027552383	0.015339907	0.008248806	0.003565994	0.002725314	18.77598212	18.56318652	18.12397331	17.82981528	17.52323265	17.22590139	16.87861706	1.1577782	1.1421685	1.1205775	1.108005	1.087865	1.0599405	1.0312037	0
5	0.75	1	2	0.065978946	0.051204673	0.027383717	0.017576885	0.01032007	0.00340167	0.001568494	18.61662402	18.19376009	17.88917601	17.5872704	17.32660334	16.73197918	16.62926099	1.1387153	1.123971	1.1018	1.086315	1.06684	1.0362745	1.0241808	0
5	0.75	10	0	0.033355115	0.023961626	0.018130113	0.013826059	0.010697371	0.007688265	0.005107177	18.66874215	18.57120355	18.39794092	18.2792083	18.17353876	18.0046583	17.96113245	10.330055	10.306675	10.2706	10.2389	10.2152	10.17677	10.156493	0
5	0.75	10	1	0.024610233	0.022559477	0.015864247	0.013090536	0.009949447	0.006839924	0.004276765	17.03733228	16.92969781	16.84012521	16.71949045	16.64608824	16.45380128	16.36142019	9.9586195	9.9386345	9.9027225	9.86814	9.8419175	9.8056655	9.7773224	0
5	0.75	10	2	0.024206502	0.022008975	0.015846291	0.01248008	0.009478031	0.007045036	0.004493895	17.23045804	17.1197676	16.90677444	16.79499781	16.63395431	16.44404933	16.36576149	8.9001149	8.881222	8.85211	8.81867	8.7967875	8.7635075	8.7412175	0
6	0.25	0.1	0	0.047867959	0.0180218	0.000581035	0.000315328	0.000149465	0	0	27.23851295	24.03732253	20.58090705	18.3808593	15.90855248	12.56654574	11.35362694	0.15165151	0.1415982	0.1215215	0.1078995	0.094065475	0.072787405	0.064584886	0
6	0.25	0.1	1	0.032444788	0.019209165	0.000803295	0.00024863	0.000170365	0	0	28.35710977	23.00598076	18.51521944	16.25190871	14.02556218	11.49047619	10.18937587	0.14805034	0.1389609	0.11907775	0.103119	0.090702225	0.078134995	0.071643744	1
6	0.25	0.1	2	0.044167613	0.01631476	0.000736787	0.000241142	0	0	0	24.64130435	22.52884615	19.28431765	16.70337739	14.58767079	11.53653846	8.686321223	0.15411022	0.14123305	0.12091075	0.1079515	0.097439	0.07842235	0.071006527	1
6	0.25	1	0	0.014872692	0.010632819	0.002177169	0.000614744	0.00018699	5.62E-05	3.77E-05	20.69637022	20.23597875	19.13575885	18.47033226	17.66658861	16.68988024	16.28727885	1.2030306	1.1913775	1.163155	1.14439	1.12585	1.0910075	1.0788079	0
6	0.25	1	1	0.014012976	0.008471906	0.004143554	0.001098769	0.000220107	5.01E-05	1.97E-05	18.08897978	17.55467147	16.78351662	16.13419742	15.40629808	14.58127532	14.0305656	1.1985936	1.186541	1.15696	1.13738	1.1156475	1.092721	1.0623295	0
6	0.25	1	2	0.018095906	0.008855385	0.002398474	0.000656515	0.000176768	3.55E-05	0	17.87005343	17.58414149	16.43408572	15.63485917	15.07058561	14.35277508	13.78039068	1.1948916	1.1690655	1.1426025	1.116985	1.098475	1.0584405	1.0365842	0
6	0.25	10	0	0.005715158	0.004780128	0.002824386	0.001761592	0.001112624	0.000542522	0.000307416	17.96634852	17.67417996	17.40356007	17.16836163	16.89691693	16.58876791	16.55248884	10.667632	10.640935	10.595075	10.5659	10.52675	10.481205	10.419887	0
6	0.25	10	1	0.005525873	0.005066434	0.002512848	0.001556919	0.00095532	0.000409117	0.000194652	15.81350896	15.55455893	15.1902537	14.9312351	14.74952112	14.4846339	13.8974719	10.518034	10.48619	10.447675	10.4172	10.3716	10.312065	10.291786	0
6	0.25	10	2	0.006306816	0.00456476	0.002688878	0.001778646	0.00107127	0.000571691	0.000423557	15.30972055	15.23333067	14.89466688	14.73189382	14.51166351	14.22307098	14.15530506	10.178563	10.13644	10.09115	10.05205	10.01765	9.9730535	9.9596524	0
6	0.5	0.1	0	0.066346357	0.034118256	0.006168384	0.000679415	0.000385466	0	0	24.76452673	23.21308017	21.06525306	19.83467938	18.333992	15.85889888	14.25282261	0.14821422	0.1410491	0.12526625	0.113883	0.101427	0.083613215	0.079783939	65
6	0.5	0.1	1	0.079993229	0.034417461	0.006424538	0.000472429	0.000213529	0	0	22.31959896	21.09514767	19.44264692	17.72700558	16.62404092	15.15374816	14.80610119	0.14317349	0.1359457	0.12065275	0.110999	0.100087375	0.08411328	0.077334062	94
6	0.5	0.1	2	0.077193725	0.030187446	0.005813166	0.000657239	0.000216926	0	0	22.15090931	20.98947918	19.01549813	17.43464721	16.2017628	14.4579916	13.66849078	0.14285599	0.1374317	0.1213355	0.1118605	0.103712	0.09012943	0.083574307	95
6	0.5	1	0	0.028221578	0.020162579	0.012114961	0.006394849	0.002489151	0.000605864	0.000405117	20.61638975	20.47622597	19.75408407	19.26991363	18.7935939	18.07943493	17.45178582	1.3310271	1.320263	1.2951875	1.273795	1.2550975	1.232034	1.2133638	0
