MONTH	P_TC	P_PFPR	P_TACT	FREQ_580Y_99	FREQ_580Y_95	FREQ_580Y_75	FREQ_580Y_50	FREQ_580Y_25	FREQ_580Y_05	FREQ_580Y_01	TF_99	TF_95	TF_75	TF_50	TF_25	TF_05	TF_01	PFPR_99	PFPR_95	PFPR_75	PFPR_50	PFPR_25	PFPR_05	PFPR_01	ELIMINATION
-10	0.5	0.1	1	0.234245981	0.1343935	0.05698455	0.0122855	0.001933383	0.00017159	0	30.94064177	29.3262662	27.06941782	25.62780469	23.75926698	21.44322792	18.53896377	0.15844253	0.15242425	0.1341835	0.12056	0.1102775	0.0915954	0.080449745	100
-10	0.5	0.1	2	0.15540923	0.10216215	0.03571655	0.008116905	0.001436508	0.000185294	0	32.61529315	30.80566463	28.10003506	25.45001607	23.85851614	20.18941277	18.83206233	0.16369305	0.15212305	0.135987	0.12027	0.11033025	0.08923555	0.08551251	100
-10	0.5	1	0	0.110489038	0.07548439	0.044306048	0.029527998	0.01716629	0.00738544	0.002081253	26.70808127	26.48337373	25.74990628	25.28291494	24.73516577	23.94538516	23.85898251	1.400413	1.3828505	1.349995	1.33732	1.3049	1.275554	1.2649274	0
-10	0.5	1	1	0.079948932	0.06712412	0.042736598	0.02618026	0.01597665	0.007685756	0.003711001	26.8426505	26.28642479	25.72101936	25.26205952	24.78363155	24.0544419	23.56979756	1.415603	1.3939725	1.3568575	1.33896	1.3174375	1.280272	1.2541034	0
-10	0.5	1	2	0.106743572	0.079006462	0.041893081	0.027991981	0.017329027	0.005370172	0.002494406	27.61774328	26.51198747	25.74002992	25.16154706	24.58950335	23.9615991	23.76518903	1.4178656	1.3909315	1.36735	1.340045	1.3169475	1.2859965	1.2468196	0
-10	0.5	10	0	0.041609578	0.036284238	0.025070954	0.020631297	0.015323353	0.01051523	0.008480769	24.054507	23.96020994	23.61832571	23.44090004	23.25588484	22.95516693	22.59581645	10.859171	10.8408	10.796675	10.7671	10.7271	10.68724	10.647683	0
-10	0.5	10	1	0.042365004	0.035619956	0.025968316	0.020711918	0.016705806	0.011918044	0.009640295	23.99311159	23.92273539	23.68328617	23.49943668	23.27992897	22.99345084	22.73974976	10.869915	10.844765	10.80245	10.7696	10.7374	10.68502	10.666297	0
-10	0.5	10	2	0.032985612	0.031545943	0.024326792	0.02050067	0.015509568	0.01112562	0.008767056	23.97213144	23.90938546	23.71755075	23.50309496	23.30934687	22.92765298	22.68616873	10.87424	10.864965	10.800825	10.76605	10.726275	10.68729	10.651168	0
-10	0.75	0.1	0	0.509569246	0.46449938	0.31810175	0.1808255	0.07631175	0.02456449	0.010163119	32.45179072	30.42032401	29.04323912	27.44109809	26.08982522	23.06230623	22.52269421	0.25857501	0.23508885	0.2066155	0.182214	0.161677	0.1377396	0.12959678	4
-10	0.75	0.1	1	0.515102855	0.44176655	0.2978245	0.1549375	0.0879359	0.017510825	0.004952883	32.15713372	31.28465361	29.03010706	27.57533814	25.72321769	23.84318245	22.96888345	0.27346665	0.24285815	0.20278225	0.176733	0.15727225	0.1398774	0.12664746	100
-10	0.75	0.1	2	0.585390297	0.541671274	0.292130208	0.171566426	0.09325765	0.02811901	0.013955911	33.81244586	31.35344969	28.86276155	27.6280549	26.20397693	24.46149879	23.17707048	0.28608766	0.2618286	0.20615075	0.174203	0.156787	0.14121305	0.1320645	100
-10	0.75	1	0	0.409809418	0.366967129	0.246465469	0.187034738	0.133924085	0.083906181	0.055826829	29.75282462	29.23945658	27.72503736	26.95541161	26.25993162	25.48576147	24.97562095	1.2281108	1.1515275	1.0817325	1.04174	1.0180875	0.9650065	0.93050029	0
-10	0.75	1	1	0.413209416	0.370714829	0.272535885	0.208446427	0.139734352	0.090628225	0.048698204	29.12844494	28.85777477	28.03509585	27.29329973	26.27742111	25.38317197	24.96587003	1.2075474	1.175714	1.0966	1.05634	1.0191725	0.9774214	0.95716961	0
-10	0.75	1	2	0.433538198	0.350345537	0.262133378	0.179895181	0.133450814	0.06366306	0.036586038	29.7364304	29.24071713	27.67237215	26.81571128	26.22779987	25.32220227	24.77258042	1.1993117	1.1601015	1.0879725	1.050895	1.0113525	0.9637016	0.94445759	0
-10	0.75	10	0	0.180857642	0.154052297	0.129331598	0.113692012	0.099130428	0.076050317	0.054006392	25.32066928	24.97700863	24.68867185	24.51930541	24.33908431	23.97935317	23.73835381	10.658875	10.6465	10.6085	10.5746	10.537325	10.493685	10.466301	0
-10	0.75	10	1	0.185930759	0.156629156	0.131099586	0.110232611	0.093431301	0.076842602	0.064065234	25.13526434	24.97520827	24.70859389	24.46700005	24.26473224	24.02633378	23.87584691	10.680672	10.65347	10.603775	10.57605	10.536275	10.50415	10.481135	0
-10	0.75	10	2	0.163831512	0.152106536	0.135319156	0.111322883	0.09201099	0.064264853	0.06020439	25.2603381	24.96507564	24.79656641	24.55644115	24.29473795	23.92823537	23.7770469	10.664638	10.64336	10.596775	10.56715	10.53945	10.509635	10.46457	0
-9	0.25	0.1	0	0.090444416	0.03846206	0.002233628	0.000413229	0.000154274	0	0	31.67110092	28.87790429	25.81457025	23.62981388	21.35031303	16.46417945	14.9613308	0.19380725	0.176956	0.1651475	0.148673	0.133812	0.10833365	0.10234591	0
-9	0.25	0.1	1	0.081001583	0.017545025	0.002870408	0.000282537	0	0	0	32.01805808	29.58614748	25.55748048	23.52735327	21.04990434	17.95536269	16.65833333	0.20431408	0.19319195	0.1729845	0.148406	0.1321855	0.10907915	0.089435175	0
-9	0.25	0.1	2	0.042569154	0.013517817	0.001199234	0.000277521	8.01E-05	0	0	34.78081232	28.95463683	25.74487976	23.20838555	20.9227548	17.71534093	15.40530378	0.2059997	0.18349455	0.16369875	0.1514155	0.13347025	0.097874325	0.085589592	0
-9	0.25	1	0	0.01976344	0.011097121	0.005230418	0.002652188	0.001145553	0.000240533	0.0001809	25.71106994	25.00563571	23.74588043	22.83811117	22.12490046	21.26521404	21.1277978	1.3228704	1.2884795	1.252435	1.23337	1.2113	1.168277	1.1582548	0
-9	0.25	1	1	0.019539063	0.014952069	0.005389397	0.003047108	0.001042075	0.000209869	0.00013949	25.97085612	25.18578585	23.84244039	22.98857874	22.32982396	21.6035652	21.38436846	1.3042248	1.2846805	1.25587	1.234585	1.21424	1.1780385	1.1652048	0
-9	0.25	1	2	0.024549779	0.015652988	0.006281054	0.002407937	0.00135294	0.000299817	0.000106382	25.94185122	24.56947762	23.54387541	22.89046628	22.31883981	21.24417652	21.07230818	1.2921784	1.2784705	1.2541	1.227025	1.210575	1.170543	1.1479844	0
-9	0.25	10	0	0.009286151	0.006940095	0.004639097	0.003487226	0.002228792	0.001343046	0.000910692	22.33762789	22.1218145	21.78801101	21.51915979	21.14793158	20.8066068	20.27614427	10.730709	10.69528	10.639075	10.60695	10.56955	10.537405	10.51406	0
-9	0.25	10	1	0.012894197	0.007708056	0.004970691	0.003663231	0.002704256	0.001759153	0.001543951	22.21863004	22.16936211	21.86427996	21.58170248	21.22779414	20.79568612	20.57276654	10.698148	10.68441	10.652325	10.61635	10.5809	10.507395	10.489931	0
-9	0.25	10	2	0.010136649	0.006594139	0.004698817	0.003560233	0.002363884	0.001493111	0.001296579	22.36153542	22.16490703	21.77347825	21.49327498	21.25109412	21.01339764	20.56910102	10.719411	10.685105	10.63615	10.6098	10.568675	10.52535	10.500718	0
-9	0.5	0.1	0	0.198899306	0.1156341	0.0396428	0.0150631	0.00256205	0.000197144	0.000166443	32.75819923	29.60711244	27.30253262	25.9933826	24.47913258	21.95324004	20.95017422	0.16334177	0.1521056	0.13546425	0.121287	0.10730775	0.0944127	0.08448282	36
-9	0.5	0.1	1	0.239802805	0.13989485	0.0587204	0.0132337	0.00199662	0.000218891	0	30.93767834	29.6271522	27.1440986	25.44752526	24.11902967	21.80827537	21.04665072	0.15546804	0.15140365	0.13257625	0.11783	0.1071895	0.09064058	0.080524182	100
-9	0.5	0.1	2	0.15616766	0.10074955	0.037510125	0.00773641	0.001276445	0.000175828	0	30.18868652	29.09852075	27.32103771	26.04010025	23.81983153	22.13799756	21.2812898	0.16057833	0.1533156	0.1329555	0.1173095	0.1079985	0.08705475	0.082884248	100
-9	0.5	1	0	0.113246239	0.076003534	0.045598413	0.029773	0.018042	0.007676726	0.002119432	26.34134631	26.17951852	25.66399848	25.12350322	24.64558562	24.01316114	23.56128806	1.3980687	1.382491	1.34867	1.328705	1.30262	1.2795345	1.2542484	0
-9	0.5	1	1	0.081109247	0.069633286	0.043613522	0.026741496	0.016321375	0.008043431	0.00357208	26.66630973	26.29934651	25.70808437	25.18155675	24.66972009	23.78847204	23.65275126	1.4207571	1.393321	1.35741	1.334815	1.3116525	1.27725	1.2514957	0
-9	0.5	1	2	0.110463074	0.079820428	0.042902873	0.028244563	0.017362917	0.00548058	0.00266018	26.54179003	26.36208914	25.76065411	25.16070881	24.52636904	23.68904669	23.30509895	1.4090222	1.3903765	1.3616225	1.33589	1.31528	1.2811655	1.2580517	0
-9	0.5	10	0	0.042706735	0.037187453	0.025864958	0.020935055	0.015722223	0.010785836	0.008610173	23.89710901	23.79092718	23.60483214	23.44045139	23.28565601	23.02616898	22.74666387	10.847848	10.831795	10.789775	10.7517	10.720425	10.684235	10.630701	0
-9	0.5	10	1	0.043453889	0.03651352	0.026355873	0.020997082	0.017232195	0.012188108	0.009830643	23.88716318	23.80119027	23.58475693	23.37548969	23.17582448	22.9988535	22.90639597	10.869257	10.843895	10.792	10.76005	10.72325	10.677315	10.669383	0
-9	0.5	10	2	0.03397062	0.032213628	0.02509139	0.020790696	0.015995553	0.011317547	0.00892297	24.07684687	23.84381537	23.57347735	23.3878882	23.16399767	22.99413849	22.90254741	10.901013	10.85445	10.789775	10.7635	10.73085	10.66977	10.650199	0
-9	0.75	0.1	0	0.5202463	0.472565766	0.3246715	0.1909205	0.079652675	0.02678977	0.010170102	32.12190442	31.34778692	28.88383321	27.2469315	26.28101683	24.65933294	23.90259005	0.25836711	0.2353128	0.20507975	0.178307	0.1578745	0.13565465	0.12578976	4
-9	0.75	0.1	1	0.521262253	0.45268015	0.302185943	0.161313	0.0887208	0.019107715	0.005068985	32.40794469	31.02547935	28.4694665	27.67003155	26.33305233	24.00865727	22.75642122	0.26773205	0.2400256	0.20085625	0.1753545	0.1549885	0.13451065	0.12503524	100
